OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
170129,1064517,1068486,4
170129,5103031,1004631,4
170129,1086125,8895089,4
170129,8896076,8191210,4
170129,8894246,1069115,3
170129,8192110,8191210,3
170129,8894246,1086114,4
170129,1004632,8891250,4
170129,8895688,8897320,4
170129,1045617,1045625,1
170129,8897320,1093602,4
170129,1060506,1068776,4
170129,1069418,1077484,4
170129,8654011,1070571,4
170129,1057047,1085392,4
170129,1069385,8100875,4
170129,8895210,1084116,4
170129,1089153,8899931,4
170129,8896723,1059383,4
170129,1096417,1085007,4
170129,8898235,8892932,4
170129,5102707,1067056,4
170129,8895814,1097617,4
170129,1030265,5104244,4
170129,1096417,1086723,4
170129,8896145,1013369,4
170129,1082941,1087449,4
170129,1047635,8895791,4
170129,8891856,1028873,4
170129,8893520,1078928,4
170129,1096421,1084883,4
170129,1013736,1065853,4
170129,1014137,8894383,4
170129,8890665,1079968,4
170129,8894711,8892656,4
170129,1060022,1011157,4
170129,8257300,1014135,4
170129,1012082,8890795,4
170129,1007215,1020919,4
170129,1086346,8897957,4
170129,8894584,1012774,4
170129,1094525,1020925,4
170129,1052209,8893294,4
170129,1075823,1097617,4
170129,1030265,8897882,4
170129,1086126,1038477,4
170129,5103390,8103615,4
170129,8167200,1068058,4
170129,8895133,8896273,4
170129,8896273,1039268,4
170129,1039287,1011381,4
170129,8897030,1038523,4
170129,8897030,1038523,4
170129,1038307,8893519,4
170129,1028573,1071941,4
170129,1071996,1055484,4
170129,1097617,1087406,4
170129,1047189,1047235,1
170129,1045709,8900034,4
170129,1067209,8893153,4
170129,1011430,8891621,4
170129,8653711,1059401,4
170129,8895231,8895231,1
170129,1074170,1068069,4
170129,1068052,1068049,2
170129,1068082,1086758,4
170129,1095167,8897555,4
170129,8897220,1085483,4
170129,1084848,1029730,4
170129,1042618,8894326,1
170129,1042657,8896498,4
170129,8896498,1068069,4
170129,8892653,1091948,4
170130,1004632,1079677,4
170130,1029740,1088148,4
170130,8898617,1035199,4
170130,1081599,1089801,4
170130,8891514,1088777,4
170130,1088774,1037819,1
170130,1037803,1041400,4
170130,1091031,8897078,4
170130,1016235,1096846,4
170130,1010277,1088051,4
170130,1019354,1019354,1
170130,8100807,8106718,2
170130,1092440,1092440,1
170130,7106504,8897914,2
170130,8894586,1096066,4
170130,1080008,1029775,4
170130,1010770,8114610,4
170130,7105245,1066598,4
170130,8897233,1072766,4
170130,8897821,1092046,4
170130,1036048,1036522,2
170130,1036522,1004631,4
170130,1086114,1079605,4
170130,1086114,1079605,2
170130,1079590,7108651,4
170130,1079590,7108651,4
170130,8891568,1080006,4
170130,1079981,1079978,1
170130,1079978,7108651,4
170130,1067211,1085340,4
170130,1068731,7106641,4
170130,8890954,8274500,4
170130,8894610,5103911,4
170130,5103910,5103917,2
170130,1068784,1086071,4
170130,1003460,1084313,4
170130,8893963,8895223,2
170130,8895228,1011705,2
170130,1069441,8189800,4
170130,8101983,1011657,1
170130,1091429,1091429,1
170130,8893148,8899105,4
170130,8105258,1030944,4
170130,8896080,8888185,4
170130,8641300,1003382,4
170130,1077503,8893519,4
170130,1028573,8891920,4
170130,1028573,8891920,4
170130,8896690,8893098,4
170130,1097677,1083189,4
170130,1082944,8898443,4
170130,1043354,1097360,4
170130,8894436,1024727,4
170130,1077648,1070263,4
170130,8207010,8192110,4
170130,8894600,8897916,4
170130,8893883,1037802,4
170130,1088776,1077484,4
170130,8654011,1089740,4
170130,8896915,1011055,4
170130,1012081,8101971,1
170130,8101983,1086173,4
170130,1086125,8248200,4
170130,1000395,8186000,4
170130,1034217,8897883,4
170130,8181710,1064392,4
170130,1041613,8105258,4
170130,8894613,1072520,4
170130,1072792,1071656,4
170130,1093601,1088983,4
170130,8898617,8891073,4
170130,8609110,8898315,4
170130,1031602,1092049,1
170130,1088553,8636610,4
170130,8898044,8897948,4
170130,8894590,8894589,2
170130,1040099,1012884,4
170130,1015998,1008448,4
170130,8653701,8653711,3
170130,1008539,1076834,1
170130,1007627,1007627,2
170130,1076962,1076962,2
170130,1076964,1076911,1
170130,1087211,1076969,2
170130,1093779,1096332,1
170130,1008576,8630911,4
170130,1066628,8895873,4
170130,1055524,1010566,4
170130,8890655,1024489,4
170130,1087187,7108654,4
170130,1086107,8896100,4
170130,1088147,1088148,1
170130,8898617,8895223,4
170130,1087839,1073061,4
170130,8892755,8892755,1
170130,1096240,8104109,4
170130,1096240,8104109,2
170130,1033949,8894595,4
170130,8894595,8891294,4
170130,8891295,8890747,4
170130,1077001,7108715,4
170130,7108715,1087087,4
170130,1094100,8892162,4
170130,8891982,8895407,4
170131,1086346,1086346,1
170131,8891322,8891451,2
170131,1013194,1081055,4
170131,8894266,8895774,4
170131,8894737,1047554,4
170131,1046766,1010742,4
170131,8896145,1089011,4
170131,1079284,1011558,4
170131,1012382,1095945,4
170131,1078609,1045591,4
170131,1045731,8890954,4
170131,8893294,1001136,4
170131,8896036,8896369,2
170131,8898346,1077608,4
170131,1077607,1085340,4
170131,1068731,7106333,4
170131,1097618,8893111,4
170131,8892932,8892931,1
170131,8892932,1058436,4
170131,8893237,8105369,4
170131,8897915,1069115,1
170131,8897915,1069115,4
170131,1011943,8894232,4
170131,8894232,8897234,4
170131,8105293,8896093,4
170131,1090864,1095117,4
170131,8893103,1071332,4
170131,8102237,8893463,4
170131,8893463,8893464,2
170131,8893464,1011705,4
170131,8892073,8892074,2
170131,8101963,1021146,4
170131,1021062,8257300,4
170131,1096598,1091693,4
170131,1096598,1091693,4
170131,8891426,1068061,4
170131,7107761,7107761,1
170131,5102456,8897425,1
170131,1070683,1070697,2
170131,8106379,8106387,2
170131,1088297,5102009,4
170131,1039203,1060987,4
170131,1052980,8572055,4
170131,1084041,1019262,4
170131,8894785,1015166,4
170131,8893397,1041833,4
170131,8895466,8895238,4
170131,8892993,1085294,4
170131,1001399,8572176,4
170131,8572176,1039209,4
170131,8897958,1083271,4
170131,1083041,8892826,4
170131,1055942,1055942,1
170131,8894503,8894503,1
170131,8898315,8900455,4
170131,8900443,1011447,4
170131,1012082,8898532,4
170131,1038339,8376100,4
170131,1028859,1087634,4
170131,1059881,1010513,4
170131,8898899,8898898,2
170131,1033534,8572187,4
170131,8106872,1058409,4
170131,1089952,8369310,4
170131,1089952,8369310,4
170131,8369310,1086625,4
170131,8897820,7109608,4
170131,1076047,1041869,4
170131,1083970,8897680,4
170131,8894045,1073801,4
170131,1041118,8893270,4
170131,1096082,8890400,4
170131,8896038,8896038,2
170131,1005201,8635900,4
170131,8896082,8896083,1
170131,8896082,8896083,1
170131,8641000,1030845,4
170131,1077503,8897457,4
170131,1016283,8893677,4
170131,1072563,1070568,4
170131,1070447,1070452,2
170131,1057311,8571564,4
170131,1015714,8891176,4
170131,8574300,8895059,4
170131,1067975,1096523,4
170131,1088298,1070781,1
170131,1070800,1070800,1
170131,8106403,1020997,4
170131,8894007,1084934,4
170131,1091430,8105327,4
170131,1096090,1084706,4
170131,1084924,1076827,4
170131,1025098,1015714,4
170131,1015714,7107586,4
170131,1079972,1079956,1
170131,1082264,1082011,4
170131,8900746,1057311,4
170131,8900746,1057311,4
170132,8106713,1031544,4
170132,8892158,8892157,2
170132,1031561,1069396,4
170132,1089097,8899181,4
170132,1016291,1078873,4
170132,1078307,8897891,4
170132,8897891,8894812,1
170132,8894812,8894813,2
170132,8894812,8897861,4
170132,8897861,7108621,4
170132,8896917,1061580,4
170132,1061763,1084618,4
170132,8224810,1036071,4
170132,1084756,8630901,4
170132,1050186,1095945,4
170132,1020930,8899181,4
170132,1090949,1018933,4
170132,8899584,1002206,4
170132,8894400,8893452,4
170132,8897457,8171410,4
170132,1060130,1060129,1
170132,8897862,8897862,1
170132,1060800,1060712,1
170132,1060712,1060709,1
170132,1085578,1085578,1
170132,1061389,8897442,1
170132,8102172,8895882,1
170132,1087068,1021212,4
170132,1008596,1045030,4
170132,1044099,1043858,1
170132,1074592,1013596,4
170132,8897009,1068811,4
170132,1011755,8897954,4
170132,8896084,1077168,4
170132,1007488,1081197,4
170132,1080395,1042807,4
170132,1042657,1051845,4
170132,8899151,8899151,1
170132,8891500,1058431,4
170132,1064315,8895012,4
170132,1072903,1093868,4
170132,1082049,1096567,4
170132,8894583,7107923,4
170132,1077067,8892250,4
170132,8892251,1096066,4
170132,1082014,1092190,4
170132,1088404,8891073,4
170132,8896047,1062417,4
170132,1011705,8104563,2
170132,1011705,8104563,1
170132,1011054,1078928,4
170132,1067668,1087438,4
170132,1005010,1096067,4
170132,8891807,1083331,4
170132,1015714,8897457,2
170132,1011344,1004966,4
170132,8898691,1076739,4
170132,1076739,1076739,1
170132,1033995,1074726,4
170132,8897847,1069496,4
170132,1069499,1015570,4
170132,1079789,8890994,4
170132,1074876,1065920,4
170132,1065926,1085212,1
170132,1088923,1083212,4
170132,1082264,1036355,4
170132,8891144,1087667,4
170132,1087667,8189610,4
170132,8193510,8107609,4
170132,8101971,8897821,4
170132,1072532,1093948,4
170132,8571905,5104210,4
170132,5104210,8571882,4
170132,1082318,8261300,4
170132,8261300,8894762,4
170132,8894762,1065200,4
170132,1018615,1010566,4
170132,1063158,1078618,4
170132,1020492,8225710,4
170132,8897160,1004966,4
170132,1012082,1012082,1
170132,1011054,1084116,4
170132,1039180,1031037,4
170132,1072835,1072842,2
170132,1072744,8192100,4
170132,8893147,1021007,4
170132,1021160,1068996,4
170132,1068640,8890875,4
170132,1085565,7105591,4
170133,1092831,1092830,1
170133,8895813,8895813,3
170133,1094112,1064162,2
170133,1066795,1066789,2
170133,1064097,1066773,2
170133,1087053,1097796,3
170133,1051271,1051271,2
170133,1052274,1034330,4
170133,1033789,8893397,4
170133,1033703,8897915,4
170133,8891859,1068765,4
170133,1012103,1060507,4
170133,1071502,8257300,4
170133,1096598,8570725,4
170133,8896324,1018634,4
170133,1015715,8896387,4
170133,1067281,1086341,4
170133,1020927,1059398,4
170133,1096417,1004629,4
170133,7108655,7108654,1
170133,1086107,1017893,4
170133,1081935,8297800,4
170133,1067840,1073140,4
170133,1022984,1004352,4
170133,7105543,8897631,4
170133,8341500,8892586,1
170133,8899119,1093475,4
170133,1067878,8106859,4
170133,1084075,1084023,4
170133,1069229,1087721,4
170133,1020928,1058970,4
170133,1058855,8895660,4
170133,1086114,1011055,4
170133,1011054,5103926,4
170133,1010122,1065502,4
170133,1011301,8892231,4
170133,8896840,8893848,4
170133,1039463,7105452,4
170133,1067867,1067868,2
170133,1067940,1059711,1
170133,1067949,1086556,4
170133,1067949,1086556,4
170133,1012882,5102457,4
170133,1097816,1077119,4
170133,8653701,8653711,3
170133,1008554,1008554,1
170133,1077103,1020919,4
170133,8896520,8896520,1
170133,1020492,8895222,4
170133,8895228,8899248,1
170133,1067442,1095899,4
170133,1029343,1021032,4
170133,8571602,1086345,2
170133,1078614,1068077,4
170133,1068100,1067927,4
170133,1068084,1081918,4
170133,8894774,1011063,4
170133,1036520,8894427,4
170133,8900809,8894712,4
170133,8890988,8900865,4
