OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
148073,1030573,1029889,1
148073,8894626,1015999,4
148073,1037766,1073184,4
148073,8891920,1028545,4
148073,1012845,1012826,2
148073,1012783,8893715,4
148073,8892162,1040044,1
148073,1070830,1070830,2
148073,1042657,1042655,1
148073,8892216,8892199,1
148073,8895124,8102235,1
148073,1066278,1066278,3
148073,8893714,8893715,1
148073,8893715,8890990,4
148073,8895089,8895090,3
148073,8895089,8895090,1
148073,8893294,1075823,1
148073,1075823,1075822,2
148073,8895089,8895090,3
148073,8895089,8895090,1
148073,8893294,8893294,2
148073,8890990,8893678,4
148073,8895792,8895791,2
148073,7105748,1072810,2
148073,8895792,8895791,2
148073,8893677,8893678,4
148073,8895792,8895791,2
148073,8893677,8893677,1
148073,1072532,1085831,2
148073,1097271,1097445,2
148073,8893678,1088497,4
148073,1013607,8895130,4
148073,1049511,1094097,4
148073,8891728,8891724,2
148073,8898759,1074767,4
148073,8102236,1048644,4
148073,1047455,8102238,4
148073,1067941,8896821,4
148073,1031498,1084538,3
148073,1031498,1084054,4
148073,1089089,1046083,4
148073,1047297,8896761,4
148073,1035301,1035335,2
148073,1089574,1075787,4
148073,8895161,8893068,4
148073,1011042,8298200,4
148073,8298400,1087231,3
148073,1087644,1074725,4
148073,8894200,5102365,4
148073,1031850,1031851,2
148073,1030554,7107575,4
148073,8897457,8898300,3
148073,8894994,8104293,1
148073,7106974,1078386,2
148073,7106974,1078386,4
148073,1043969,1043969,2
148073,1045573,1045565,3
148073,8896106,8896242,3
148073,8895900,8895871,2
148073,8896106,8896242,3
148073,1045573,1045565,2
148073,8896106,8896242,2
148073,1045573,1045565,2
148073,1046164,1046185,1
148073,8346000,8346010,3
148073,8893774,1073588,4
148073,8171410,8171410,2
148073,8892721,8892720,1
148073,1053401,1053402,2
148073,1085613,1085613,2
148073,8892629,8892630,2
148073,8900860,8900861,2
148073,1073586,1080315,4
148073,8893412,8898686,2
148073,1033830,1072734,4
148073,1049959,1049958,3
148073,1067026,1049958,1
148073,1067026,1050017,3
148073,1072734,1065074,4
148073,8898103,8895130,4
148073,1033964,1031549,4
148073,8899187,1030597,4
148073,1030816,1022575,4
148073,8892071,8892071,3
148073,8893916,8893917,1
148073,8192100,8192110,3
148073,1022574,1068486,4
148073,1017766,1065918,3
148073,8101736,1015609,4
148073,1029741,8892361,4
148073,8369310,1083297,4
148073,1086761,7108300,4
148073,8894977,8894977,2
148073,8895286,8895286,4
148073,8894631,8894631,2
148073,8895048,8895048,2
148073,8893678,8893677,2
148073,8251300,8888207,2
148073,1031947,1031947,3
148073,8891724,1037376,4
148073,8895120,8897457,4
148073,1038489,1083644,2
148073,8900148,8900148,2
148073,8898712,7107941,4
148073,8893740,8893741,2
148073,1023170,1023169,2
148073,8891491,8892918,4
148073,1092689,1080744,4
148073,1037873,1037894,3
148073,8895611,8572168,2
148073,1080324,1080318,2
148073,1015306,8898338,2
148073,8898338,1034661,3
148073,1080694,8899520,4
148073,8570612,1034295,1
148073,1080385,1066553,4
148073,1085786,5103002,4
148073,1079854,8894063,4
148073,8891199,1073356,4
148073,8101587,8101587,2
148073,1094057,1063562,1
148073,1073358,8892898,4
148073,1087508,1060515,4
148073,8896012,1092615,4
148073,8895133,8895133,1
148073,8894222,1016287,4
148073,1088863,1092454,4
148073,1092454,1080855,2
148073,1038803,1038759,2
148073,1079562,1081197,1
148073,1081237,8891427,4
148073,8891613,8898573,4
148073,1004970,8892926,4
148073,1050639,1096399,2
148073,1087464,1076857,4
148073,8181700,1081361,4
148073,1037801,8900865,4
148073,8100780,1085684,2
148073,1085684,8896825,4
148073,1087985,1083137,4
148073,1083189,8571542,3
148073,1089093,8892735,4
148073,1086586,1073156,1
148073,8898073,1086593,2
148073,5104167,1072238,3
148073,1053401,8101321,1
148073,8101307,8895167,1
148073,8895167,8614700,2
148073,1063557,1041166,2
148073,1041164,1083760,4
148073,1039651,1024653,4
148073,1020921,1035335,4
148073,1094523,8896078,4
148073,8891876,1044154,4
148073,8892461,1096082,4
148073,8899293,8897263,4
148073,1088777,1083323,4
148073,1083186,1083183,3
148073,8280400,1033696,2
148073,1093853,1093853,1
148073,1083186,1083183,3
148073,8898032,8897784,2
148073,1096728,1096728,1
148073,1011330,1014653,4
148073,1088404,1088405,2
148073,1097015,1097487,1
148073,1036870,1036194,1
148073,1064998,1092237,1
148073,1088404,1088405,2
148073,1065933,1037128,2
148073,1014668,8571602,4
148073,8897916,1096688,4
148073,5104099,8274500,1
148073,8891875,7106313,1
148073,8895809,1083515,4
148073,1037800,1015715,4
148073,8897456,1015717,4
148073,1065531,1016680,1
148073,8897501,1016845,1
148073,8104381,8897088,1
148073,8104371,8898137,2
148073,8898299,8898300,2
148073,1097192,1065650,1
148073,1065597,1065594,1
148073,1065553,1016852,1
148073,1065653,1017100,1
148073,8897079,8100808,4
148073,8894137,8894137,2
148073,1096067,1096066,2
148073,8891144,8892500,4
148073,8888185,1060214,4
148073,1090499,1092355,4
148073,8101218,8101218,2
148073,8893990,8893989,2
148073,8102332,8102330,3
148073,8571712,1079390,3
148073,8101266,8101590,1
148073,1096631,8372600,3
148073,1038084,1038084,2
148073,1092168,8892018,4
148073,1015716,8897456,2
148073,1034211,1034376,1
148073,1015717,8897456,3
148073,1034595,1087188,4
148073,1022719,8894410,1
148073,8897190,8897189,3
148073,1025098,1025097,2
148073,8891584,1096000,4
148073,8104910,1037478,2
148073,1037478,1069114,4
148073,1085926,1085926,3
148073,8893272,7108299,4
148073,8571917,1051407,4
148073,1092826,8896452,4
148073,5104216,8101313,4
148073,8101329,8893068,4
148073,1096684,1045074,4
148073,1063917,,4
148074,1009536,1009535,1
148074,1091957,8895173,4
148074,8101329,1046233,3
148074,5102596,1058401,4
148074,1087406,1087406,2
148074,1047235,1047270,2
148074,1046478,1046489,2
148074,1045649,1045648,2
148074,1045751,1045719,2
148074,1068108,1030851,4
148074,8898903,1071143,4
148074,1041166,1079477,3
148074,1093833,1093834,1
148074,1079445,1079448,1
148074,1041166,8891651,4
148074,1078620,1078621,2
148074,1078620,8897841,4
148074,8892424,8892423,3
148074,8897841,8897841,3
148074,8891908,8891909,2
148074,8897840,8893660,4
148074,1074724,1032458,4
148074,1080008,1010566,2
148074,1033054,1033087,2
148074,8895866,8895866,2
148074,1053845,1053852,1
148074,1053852,8669711,2
148074,8894922,8894923,2
148074,1053402,1088607,4
148074,1011164,8570904,4
148074,1011269,1077165,4
148074,8893557,8900677,4
148074,1050875,1050758,1
148074,1050407,1066906,2
148074,8221910,8221910,1
148074,8898170,8898170,2
148074,1027921,1074659,2
148074,1074659,1093676,2
148074,7107303,7107306,1
148074,1049928,8326600,1
148074,1066964,1050420,1
148074,1050762,1030750,4
148074,7108724,8894589,4
148074,1085404,8121210,4
148074,8121310,1034409,4
148074,1081360,1025098,4
148074,7107832,1014450,4
148074,1070099,1070098,1
148074,1057529,1032129,4
148074,1033373,8893499,4
148074,1008333,8898532,4
148074,1013616,8892492,4
148074,1087668,8892061,4
148074,1081884,1081721,1
148074,1088800,1088803,1
148074,8102211,8897960,1
148074,8897960,1079875,4
148074,1012082,1028508,4
148074,1079583,8894439,4
148074,7107522,8897521,2
148074,8896335,1065731,1
148074,1016607,1016607,1
148074,7107171,8189710,4
148074,8271100,1013649,4
148074,1011323,8892888,4
148074,1094546,1097112,3
148074,8894637,8894637,3
148074,1056563,1056570,2
148074,1088275,1088277,3
148074,8893171,8893170,3
148074,8893170,8893170,3
148074,8101256,8101254,3
148074,1077977,8129600,4
148074,1015428,1015429,1
148074,1096602,1037376,4
148074,1085685,1029628,4
148074,8894626,1036022,4
148074,1087985,1081277,4
148074,1033762,1093550,4
148074,1058454,8106304,4
148074,1018970,5102810,1
148074,1085007,1068486,4
148074,1012119,1012119,1
148074,1017766,1065918,3
148074,8101736,8101736,2
148074,1010971,8892115,4
148074,8218010,8218010,1
148074,1095354,8898301,4
148074,8896778,1037876,2
148074,1037897,8898301,4
148074,1085200,8192110,4
148074,1086403,1063213,3
148074,8894295,8894295,3
148074,1012539,8897015,2
148074,8897015,8897015,2
148074,8895369,8893068,2
148074,8895369,8893068,1
148074,1068640,1029944,4
148074,1028489,1059402,4
148074,1059400,1036158,4
148074,1036144,1035335,4
148074,1086433,1084661,4
148074,1037887,1037894,3
148074,8894493,8894493,2
148074,1090524,1090524,2
148074,1066048,1066054,2
148074,1018692,1018692,1
148074,8893779,1084323,2
148074,8895222,8895223,2
148074,1087822,1087836,2
148074,1087842,1087841,2
148074,8893783,8898898,4
148074,1010529,8892114,4
148074,1039136,8192100,4
148074,8191700,1088499,4
