OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
4420266,8893781,8895001,4
4420266,1068057,7108714,4
4420266,7108714,7108715,1
4420266,7108714,7108715,1
4420266,7108715,1087559,4
4420266,1096418,1095148,4
4420266,1026320,1026318,1
4420266,1066453,1066456,1
4420266,8897547,8104393,1
4420266,1066189,8898694,4
4420266,1030569,1094525,4
4420266,1079952,1004975,4
4420266,1004974,1097403,4
4420266,1087877,8892492,4
4420266,8892492,8894289,4
4420266,1078395,8894303,4
4420266,1072026,1073676,4
4420266,1073617,8898918,4
4420266,8899234,1083202,4
4420266,8900864,8189810,4
4420266,1091655,1001996,4
4420266,1025098,1087420,4
4420266,1047590,1067368,4
4420266,1067319,8101588,4
4420266,1091956,1039619,4
4420266,8892083,8896273,4
4420266,1096417,8896597,4
4420266,1076739,1036404,4
4420266,1081582,1088560,4
4420266,1037493,1096331,4
4420266,1008560,1078841,4
4420266,8891335,5104211,4
4420266,8572176,1012394,4
4420266,1097844,7109511,4
4420266,1059400,1021461,4
4420266,1021461,1085895,4
4420266,8571647,1029253,4
4420266,1029033,8105178,1
4420266,1030186,1086124,4
4420266,8571496,8894039,4
4420266,8894304,1029946,4
4420266,1029979,8893703,4
4420266,8892365,8893677,4
4420266,8893677,8893420,4
4420266,1089485,1060574,4
4420266,1050028,1086625,4
4420266,8891885,1080010,4
4420266,8896990,8896989,1
4420266,1079971,1079980,2
4420266,1080010,1067252,4
4420266,1067225,1094098,4
4420266,1066219,8890377,4
4420266,1000659,1097360,4
4420266,8899741,1063203,4
4420266,1010529,1008562,4
4420266,8895136,7106681,4
4420266,8899104,1025105,4
4420266,1025098,1093602,4
4420266,1060551,1030759,4
4420266,7107201,8899001,4
4420266,8894434,8891876,4
4420266,1037367,8105943,4
4420266,8893862,1081243,4
4420266,1088498,1037478,4
4420266,1037478,1073944,4
4420266,1096404,1020997,4
4420266,1086346,8173110,4
4420266,1058609,1025098,4
4420266,1025098,1076675,4
4420266,8247000,8107372,4
4420266,8895571,1071600,4
4420266,8895000,8895000,1
4420266,8895001,7108353,4
4420266,8892917,1065997,4
4420266,8896256,1021203,4
4420266,1021161,1021161,1
4420266,1020921,1064703,4
4420266,8893000,8898670,4
4420266,1087189,1005221,2
4420266,1087189,1005221,4
4420266,1020928,1020927,1
4420266,1078655,1078674,4
4420266,1020317,1020347,3
4420266,8100781,1090616,4
4420266,1025728,1004631,4
4420266,1086114,8894007,4
4420266,1021028,8571497,4
4420266,8896463,1064316,4
4420266,1059421,1095800,2
4420266,8898877,8898876,3
4420266,1068082,1068070,4
4420266,1068063,1068061,2
4420266,1059146,1059146,2
4420266,1068070,8891885,4
4420266,1011054,1011055,3
4420266,1082037,8898573,4
4420267,8895688,8895688,1
4420267,8891285,1067573,4
4420267,1006050,1004501,4
4420267,8898573,8191210,4
4420267,1012199,8900116,4
