OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
440039,1095550,8672300,4
440039,8897263,8900151,4
440039,1035301,1087644,4
440039,1093188,1089856,2
440039,1087643,1087643,2
440039,5104351,5104351,2
440039,1087644,1052010,4
440039,1049094,1001399,4
440039,1049094,1001399,2
440039,1001403,1001404,1
440039,1001400,1001399,2
440039,1001403,1001404,1
440039,1001400,1001399,2
440039,1001403,1001404,2
440039,1001400,1040726,4
440039,8106154,8106155,1
440039,1055763,1055777,1
440039,1085610,1085610,1
440039,1088532,1078258,4
440039,1020923,5103926,4
440039,1037477,1037478,2
440039,5102009,5103926,2
440039,5102009,5103926,2
440039,8895093,8895092,2
440039,5102009,8895049,3
440039,5103926,5102009,2
440039,8898047,8898047,2
440039,5102009,1068813,4
440039,1091377,8896990,4
440039,1076003,1046069,4
440039,1074270,1059098,4
440039,5101997,5101997,1
440039,1064315,1034051,4
440039,1063360,1033857,3
440039,1034161,8893328,4
440039,1006631,1006619,3
440039,1068083,8898114,4
440039,1096109,1001192,1
440039,1001429,8898611,4
440039,8898612,8898612,3
440039,7109279,7109281,2
440039,8896323,8896323,1
440039,8898612,8898004,4
440039,1059580,8896156,4
440039,1095638,1079941,4
440039,1079960,1079972,2
440039,1085857,8896281,4
440039,1078631,8893678,4
440039,1072397,8893394,4
440039,1033573,1004968,4
440039,8181710,1018992,4
440039,1090431,8896106,4
440039,1045570,8104150,4
440039,8895808,1088793,4
440039,1097493,1089031,4
440039,8118700,1078692,4
440039,1020926,8105369,4
440039,1031546,1086841,4
440039,8895911,8893330,4
440039,1077001,1088471,4
440039,1035301,1060987,4
440039,1071670,8893861,4
440039,8893860,8892080,4
440039,8891866,8894063,4
440039,8895799,8893861,4
440039,8893860,8893860,2
440039,8101587,1044350,4
440039,1043968,1043969,3
440039,8103566,1074452,1
440039,1074458,1074458,1
440039,1074465,1074465,2
440039,1043675,1096358,2
440039,1043675,1096358,1
440039,1043752,1043791,1
440039,1094138,1094138,1
440039,8898444,8898444,1
440039,1074576,1044200,1
440039,1074576,1044200,1
440039,1074572,1044260,1
440039,1087321,8896323,4
440039,1033516,1094338,4
440039,1068066,1093602,4
440039,1093602,1021150,4
440039,1021447,8897021,4
440039,8891067,8891068,1
440039,8897020,8897021,1
440039,1012724,1088473,4
440039,1095354,8891451,4
440039,1077001,8900658,4
440039,1067137,1086846,4
440039,1046607,1073961,4
440039,8900697,8900698,1
440039,8893107,8899293,4
440039,1079830,1079809,2
440039,8894619,1085745,4
440039,1012727,1074891,4
440039,8891867,1068109,4
440039,5102719,5102719,2
440039,1092726,1073526,4
440039,1052417,1023499,4
440039,8894309,8102383,4
440039,8101248,8617500,1
440039,8898648,1033534,4
440039,8893272,8893268,3
440039,1033549,8894508,4
440039,8894793,1001320,2
440039,8679000,1003176,2
440039,8333610,8896171,4
440039,1040830,1090301,4
440039,1097403,1097227,2
440039,1013624,1083555,4
440039,1069099,1067457,4
440039,8893567,8892987,4
440039,1024766,1064968,4
440039,8894594,8894595,1
440039,8894594,8894595,3
440039,8898409,8898409,3
440039,1068456,1068455,2
440039,1036402,1036402,2
440039,1065222,1090232,2
440039,1064982,1088135,4
440039,8102331,1035565,4
440039,1024751,1067927,4
440039,8895231,8895231,1
440039,8892468,8892469,2
440039,1045518,8894503,4
440039,8893298,1087986,4
440039,8574300,1064477,4
440039,1064551,1076890,4
440039,1076887,8891892,4
440039,1095166,1083793,4
440039,8898096,8898096,1
440039,8892249,8898315,4
440039,7108236,1084220,4
440039,1010971,1068486,3
440039,8897972,8897972,2
440039,8106305,8891064,4
440039,1084212,1097524,4
440039,8893805,1078621,4
440039,1021147,8892591,4
440039,1066869,1067171,3
440039,8892609,1050745,2
440039,8253010,8619811,2
440039,1050666,1050666,2
440039,1052119,1065249,4
440039,1065248,1065248,1
440039,1038320,1065249,2
440039,1065249,1035505,4
440039,8118710,1088820,1
440039,1080395,1064368,4
440039,1041399,1093602,4
440039,1060506,8896047,4
440039,8891072,8891073,1
440039,8896048,1031706,4
440039,8893675,1015894,4
440039,1082162,1016437,4
440039,1082158,1016202,4
440039,7105230,1089895,4
440039,1094003,1089766,3
440039,1085927,5103850,2
440039,8891875,8891875,1
440039,8101769,8101793,1
440039,8896274,8896273,3
440039,5103838,8891673,4
440039,1044208,1016306,4
440039,8894152,1037409,4
440039,1037409,1037409,1
440039,7106642,8897234,4
440039,8897234,8897233,2
440039,8897233,8897234,3
440039,8897234,8897233,2
440039,8897233,8897234,2
440039,8897234,8897233,2
440039,8897233,1050017,4
440039,1051626,1051626,2
440039,1072111,1072096,2
440039,1094104,1050269,1
440039,1049958,8899372,4
440039,8899930,8899372,2
440039,8895770,8895963,2
440039,8899930,8899372,3
440039,8895770,8895963,3
440039,8899930,8899371,3
440039,8899371,8893715,4
440039,1077617,1077638,2
440039,8893714,8893715,2
440039,1086132,1086132,3
440039,8893714,8899190,4
440039,1091345,1091344,2
440039,1091344,1010525,3
440039,1076052,1076050,1
440039,1076050,1076060,2
440039,1076060,1076009,2
440039,8895910,1082966,4
440039,1083225,1083226,3
440039,1089375,1089374,1
440039,1088599,1088598,1
440039,1083271,1083274,3
440039,1011195,1011195,1
440039,8894779,8894778,1
440039,1082862,1024434,4
440039,1008219,1008265,2
440039,7105442,7105441,2
440039,1008219,8571502,2
440039,1086626,1086625,2
440039,1024538,1083500,4
440039,1014422,1014422,1
440039,8898151,8898151,4
440039,1064645,1064667,4
440039,1083498,1097041,4
440039,8897263,8897263,1
440039,1037476,1029979,4
440039,8105852,8571923,4
440039,1028248,1028247,3
440039,1095167,1095166,1
440039,1029348,1029355,3
440039,1095167,1095166,2
440039,1028248,1028248,2
440039,1095167,1095166,2
440039,1029081,1029081,1
440039,8571924,1087060,4
