OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
78018,1096400,1095638,4
78018,1096400,1095638,4
78018,1095638,1095638,3
78018,1095638,1095637,3
78018,1095637,1095638,3
78018,1095638,1095637,3
78018,1095637,1095638,1
78018,1095638,1095638,2
78018,1095638,1095637,1
78018,1095637,1095638,2
78018,1095638,1095638,4
78018,1095638,1095638,2
78018,1095638,1095638,2
78018,1095638,1095637,3
78018,1095637,1002438,4
78018,1005693,1090453,4
78018,8894057,8894058,1
78018,1075749,1075748,1
78018,1009790,1034601,4
78018,1097004,1073527,4
78018,1052290,1052291,2
78018,1051604,1094053,4
78018,1088461,1084203,3
78018,8291210,8653711,4
78018,1076876,1080390,4
78018,1080092,1085598,4
78018,1058613,1084990,4
78018,1034100,1087188,4
78018,8893698,7108242,4
78018,8893298,8894302,4
78018,1034012,1018938,4
78018,1068816,8893420,4
78018,1080395,1080396,3
78018,1034324,8892040,1
78018,8893411,1081106,1
78018,1081113,1081114,1
78018,1081034,1089285,2
78018,1096994,1096994,2
78018,8894263,1033788,4
78018,1062685,1091522,1
78018,1091522,1091522,1
78018,1081979,1081952,1
78018,1081979,1081952,1
78018,1016274,1016271,1
78018,1016172,1016172,1
78018,1016173,1082208,1
78018,8894263,8897987,4
78018,8104932,8257300,2
78018,1065963,8898032,4
78018,1068640,8895791,4
78018,8891893,1072330,4
78018,8891950,8891950,1
78018,8100777,8271100,4
78018,1062417,1011657,2
78018,8271100,1090298,2
78018,1068851,1011657,2
78018,8271100,1090298,3
78018,1068851,1011657,1
78018,8271100,1015549,4
78018,1083203,8896285,4
78018,1002415,8899453,4
78018,1068111,1069702,4
78018,1048095,8100875,4
78018,1094097,1086221,4
78018,8894710,1094696,3
78018,1008471,1008472,2
78018,1007601,1094696,2
78018,1086228,1086228,1
78018,8895349,8895350,2
78018,1007601,1033719,4
78018,1080389,1080395,1
78018,1080396,1094409,2
78018,1080461,1080462,2
78018,1080238,1080239,2
78018,1080388,1076446,3
78018,1031121,1072676,2
78018,1079751,8897038,4
78018,8897038,1034026,4
78018,1088811,8897228,4
78018,1073663,1087013,2
78018,1073700,8899106,2
78018,1052111,1052123,1
78018,1051629,1051630,1
78018,8899150,1051835,3
78018,1050291,1092833,1
78018,1050218,1050312,2
78018,1050218,1050312,2
78018,1050218,1050312,3
78018,1050201,1050295,3
78018,8101786,8101763,3
78018,8891867,8104485,4
78018,1068048,1068036,1
78018,1068036,8896442,4
78018,8895232,8102126,4
78018,1085857,1076977,4
78018,1027895,1027907,2
78018,1027895,1027907,2
78018,1086800,1027223,2
78018,1025235,1025248,1
78018,1008744,1008752,3
78018,1007602,1007601,1
78018,8893580,8893580,1
78018,7105574,7105574,1
78018,7105574,7105573,3
78018,1076916,8630211,4
78018,1045683,1082022,4
78018,8899181,1076827,4
78018,1025092,1068925,4
78018,1087918,1087918,4
78018,1014602,1084496,1
78018,8897970,1014083,2
78018,1014095,1014095,1
78018,1014178,1014178,1
78018,1014178,1089175,1
78018,1096704,1014427,2
78018,1014018,8898125,1
78018,1068890,1090470,4
78018,8571036,8571038,3
78018,8571038,8471010,1
78018,8471010,1088499,4
78018,8471010,1088499,1
78018,1096285,8106281,4
78018,1084356,1084356,1
78018,1084356,1084356,1
78018,1084356,1084356,1
78018,1084356,1084356,1
78018,1084356,1084356,2
78018,1084356,1084356,1
78018,1084356,1084356,1
78018,1084356,1084356,1
78018,1084356,1084356,1
78018,1084356,1084356,2
78018,1087988,1084356,2
78018,1087992,1087991,1
78018,1019229,7108861,4
78018,1072903,1083982,4
78018,1041478,1041540,1
78018,1096052,1096053,3
78018,1041596,1083990,1
78018,1083990,8898359,3
78018,1083984,1041558,3
78018,8893893,1094273,1
78018,1083990,8898359,2
78018,1083948,1041558,2
78018,1083985,1083987,1
78018,1083984,1041558,2
78018,8898360,8898359,2
78018,1083982,8101772,4
78018,1079572,1079579,2
78018,8896144,1032073,4
78018,1086404,1093913,4
78018,8897119,1017702,4
78018,1011700,1075247,4
78018,1016211,1016287,2
78018,8898376,8898376,3
78018,1035723,8104296,1
78018,1075267,1075247,2
78018,8895305,8895306,2
78018,8103435,8103435,3
78018,1075212,1075271,4
78018,1075230,1089952,4
78018,8890768,8890676,4
78018,1005528,7106599,4
78018,1083206,1083415,4
78018,1083203,1087714,4
78018,1020266,1020282,2
78018,1019466,1019489,1
78018,1020266,1020282,3
78018,1019466,1019489,2
78018,1021444,1021444,2
78018,1043926,8101523,4
78018,5102706,8891064,4
78018,1035030,1035031,2
