OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
1050406,1005009,1058613,4
1050406,1058065,1090425,4
1050406,1082701,8891004,4
1050406,8900109,1089119,4
1050406,1069277,1018894,4
1050406,8893636,8892301,4
1050406,8892249,1023430,4
1050406,1023378,1037376,4
1050406,8894825,1008483,4
1050406,7105608,8895575,4
1050406,8895575,8895575,1
1050406,1019523,1019524,2
1050406,8571160,8571160,2
1050406,8105119,1004631,4
1050406,1086103,8106036,4
1050406,1083537,1072633,4
1050406,1072744,8896084,4
1050406,8894950,7106954,2
1050406,8894950,7106954,4
1050406,1083210,1086760,4
1050406,1030273,1030273,1
1050406,8896695,8893901,4
1050406,1014138,1092826,4
1050406,1093631,1006691,4
1050406,1093631,1006691,2
1050406,1006678,1075537,2
1050406,1006692,1073336,2
1050406,1006692,1073336,4
1050406,1073338,1073352,1
1050406,1033087,7108861,4
1050406,1072851,1072851,3
1050406,1072851,1072851,2
1050406,1072851,1031058,2
1050406,1072860,1072858,2
1050406,1072878,1072863,3
1050406,1072863,1072876,2
1050406,1072877,1072878,2
1050406,1072878,1072875,2
1050406,1031058,1031058,2
1050406,8571016,1031039,2
1050406,7107107,1015144,4
1050406,8897841,1080221,4
1050406,1033720,8899294,4
1050406,1062644,1048411,4
1050406,1094144,1079574,4
1050406,8894585,8571974,4
1050406,8890642,8104593,4
1050406,1001402,1097308,4
1050406,8893659,1085785,2
1050406,1029624,8100856,1
1050406,8898219,1076875,4
1050406,8105682,8105683,1
1050406,1067331,1067323,2
1050406,1067478,1067478,1
1050406,8895046,8890676,1
1050406,1008596,1008538,1
1050406,7108300,1067247,4
1050406,1004582,1075952,4
1050406,1079984,1070047,4
1050406,1058296,1080003,4
1050406,1079988,1087401,4
1050406,1049958,1081094,4
1050406,8893412,8891606,4
1050406,8142410,8894421,2
1050406,8142410,8894421,3
1050406,8895807,1029259,4
1050406,1028248,1085895,4
1050406,8893659,8896991,4
1050406,1066155,8892162,4
1050406,1050939,8102391,4
1050406,8898677,1073944,4
1050406,1058717,1036979,4
1050406,8104358,8893781,4
1050406,1088064,8892732,4
1050406,8103259,8894701,4
1050406,8894701,8894700,3
1050406,8894700,1047691,3
1050406,1095456,1063930,2
1050406,1069589,8261500,3
1050406,8571403,8896026,2
1050406,1047692,1088806,4
1050407,8891860,1026367,4
1050407,8572003,1078611,4
1050407,1020930,1078609,4
1050407,1086342,1010513,4
1050407,1097644,8175600,4
1050407,8895806,1058401,4
1050407,8892491,8892492,1
1050407,8892492,8892492,2
1050407,1058457,1057932,4
1050407,8894233,1085695,4
1050407,1001365,8571868,4
1050407,8101874,1001402,4
1050407,8101874,1001402,4
1050407,1091149,1039181,4
1050407,1088498,1088499,1
1050407,1011040,1011044,3
1050407,1088498,1088499,2
1050407,8895169,8895173,3
1050407,8892568,8130600,4
1050407,8159700,5101964,4
1050407,8894950,8894949,2
1050407,1074070,1074073,2
1050407,1087381,8571740,4
1050407,8895176,8895176,1
1050407,8895174,8101425,4
1050407,5102943,8899247,4
1050407,8101971,1068108,4
1050407,1059394,1059394,2
1050407,1068109,1079935,4
1050407,1080008,1080223,4
1050407,1095379,1009270,4
1050407,8896959,8892569,4
1050407,1050103,1031497,4
1050407,1030950,1075185,4
1050407,8898298,8892346,4
1050407,8899300,1064885,4
1050407,1064825,1015429,4
1050407,8891989,1079954,4
1050407,8894608,7108861,4
1050407,7107106,7107106,1
1050407,1072624,1072613,1
1050407,1072568,1072571,1
1050407,1031106,1072535,2
1050407,8891921,8891922,2
1050407,1085829,1072414,2
1050407,1072437,1072421,2
1050407,1031087,1031256,1
1050407,1031051,1031052,2
1050407,1097274,1072743,1
1050407,1072763,1072754,2
1050407,8571016,8571016,2
1050407,1072580,1072558,2
1050407,7107107,1097307,4
1050407,1083303,5102596,4
1050407,1046274,1079605,4
1050407,8896444,8571012,4
1050407,1069356,1069356,3
1050407,1011855,1029775,4
1050407,1063102,8898385,4
1050407,5102000,8571938,4
1050407,1012549,1012549,3
1050407,1018734,1018734,2
1050407,1066701,8895170,3
1050407,8571937,1033948,4
1050407,1085944,1066198,4
1050407,1086761,8102237,4
1050407,8895812,8895813,2
1050407,1073618,1054237,4
1050407,1072278,1094098,4
1050407,1030262,1017459,4
1050407,1017439,1017441,2
1050407,1017875,8893864,4
1050407,8895188,8891854,4
1050407,8895188,8891854,4
1050407,1082037,1033948,4
1050407,8891862,1004937,4
1050407,1004937,1004938,3
1050407,1004937,1004938,1
1050407,1086126,1086125,1
1050407,1004937,1004938,1
1050407,1086126,1004938,2
1050407,1086126,1004938,2
1050407,1086126,1004938,2
1050407,1086126,1004938,2
1050407,1086126,1004938,1
1050407,1086126,1086125,2
1050407,1086126,1086125,2
1050407,1004937,1086124,2
1050407,1004937,1088154,4
1050407,1088156,1088156,1
1050407,8895145,1038455,1
1050407,8891905,1054290,4
1050407,8894927,8630200,4
1050407,8896273,8897647,4
1050407,1066974,1066980,2
1050408,1086103,1068812,4
1050408,1068812,1029561,4
1050408,8891853,5104274,4
1050408,5102910,1042463,3
1050408,8571940,1042442,3
1050408,1097785,1093829,2
1050408,8894572,8894572,1
1050408,8892323,8892323,3
1050408,1071166,1085217,4
1050408,1017221,1034136,4
1050408,1034580,8897079,4
1050408,8897078,7106918,4
1050408,8895192,8895192,1
1050408,8892224,8898115,4
1050408,1001760,1083121,4
1050408,1083091,1093842,4
1050408,8891905,1010566,4
1050408,1079969,1028496,4
1050408,1085908,1046772,4
1050408,8105633,1074154,1
1050408,1069506,1069507,2
1050408,1046771,8895093,4
1050408,8895093,8570410,4
1050408,1038742,5102712,4
