OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
3210387,1095000,1057137,4
3210387,8892887,8897907,2
3210387,1072986,1068061,4
3210387,1060966,1010616,4
3210387,1010616,1096776,4
3210387,1015332,8892702,4
3210387,7109589,8630811,4
3210387,8106631,8894062,4
3210387,8608300,1087533,4
3210387,8895134,1037560,4
3210387,8893395,8892815,4
3210387,8892815,8892815,1
3210387,8897274,8892726,4
3210387,1031854,1031854,2
3210387,8891923,8891904,3
3210387,1073319,1073320,3
3210387,1072755,1072764,4
3210387,8892727,1088775,4
3210387,8900546,1059398,4
3210387,8894303,1084114,4
3210387,1068640,1036141,4
3210387,1081552,8894614,4
3210387,1085319,1080221,4
3210387,1095379,1095796,4
3210387,8895231,8895231,1
3210387,8892492,8899589,4
3210387,1087920,1079946,4
3210387,1079963,1079983,2
3210387,1097309,1067349,4
3210387,1004955,1012756,4
3210387,1079947,1068083,4
3210387,1068083,1085733,4
3210387,5101961,5103785,1
3210387,1075881,1075882,1
3210387,1075893,1075916,1
3210387,1085734,1079797,4
3210387,1029741,1069646,4
3210387,1060505,1071095,4
3210387,8893883,1088553,4
3210387,1012774,1087638,4
3210387,1012774,1087638,3
3210387,1012774,1087638,3
3210387,1012774,1087638,3
3210387,1012774,1087638,4
3210387,8895231,8895231,1
3210387,1047513,1074087,2
3210387,8107093,8107093,1
3210387,1087638,1087638,2
3210387,1070004,1070004,3
3210387,1087638,1087638,2
3210387,1069971,1069971,2
3210387,8254110,8893862,4
3210387,1040042,8571012,4
3210387,8571012,1067020,4
3210387,1067049,7109391,4
3210387,5101846,1075663,2
3210387,1075674,1075674,2
3210387,8264300,1075630,2
3210387,1075660,1075657,2
3210387,1075662,1075686,3
3210387,1075650,1089985,3
3210387,1086700,1086700,3
3210387,1086700,1086700,2
3210387,1075684,1075687,2
3210387,1075650,1089985,1
3210387,7109392,1080851,4
3210387,8893884,1080609,4
3210387,1037337,1037336,1
3210387,1037476,1090991,4
3210387,1037251,1068616,4
3210387,1012636,1066158,1
3210387,1084126,1083304,4
3210387,8894690,8897029,4
3210387,1094525,1094525,2
