OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
560209,1067209,8101888,4
560209,8894813,1080010,4
560209,1079989,8890892,4
560209,1009472,1096418,4
560209,1059384,1068111,3
560209,1068111,1059383,3
560209,1096417,1096418,3
560209,1068111,1059398,2
560209,1059398,1095800,2
560209,1064315,1096417,3
560209,1068083,1068082,3
560209,1096418,8892942,4
560209,1068082,1001493,4
560209,1068082,1001493,4
560209,1090015,1085650,4
560209,8897891,8897647,4
560209,8900679,8900680,1
560209,8894548,8894548,1
560209,8896452,8896452,1
560209,1052477,1012223,4
560209,1069373,8102005,4
560209,8102029,8570932,4
560209,1035893,1079810,4
560209,1015172,1077618,4
560209,1076875,1087532,4
560209,1076875,1087532,4
560209,8297800,1087029,3
560209,8297800,1087029,4
560209,1087029,1010971,4
560209,1010971,1037801,4
560209,1088777,1089280,4
560209,8894796,8894797,2
560209,8894797,1072505,4
560209,1031135,1011055,4
560209,8291000,1018740,4
560209,1087917,1087917,3
560209,1065521,1065522,2
560209,1016951,8897096,2
560209,1016881,8897100,2
560209,1085376,1085375,2
560209,1016882,8897095,2
560209,1016950,1016950,3
560209,8897098,8897099,3
560209,8897099,8897101,3
560209,8897102,1016722,3
560209,8897098,1016882,1
560209,1016950,1016950,1
560209,1087918,1087918,2
560209,8896511,8896597,4
560209,1008363,1021203,4
560209,1021174,1046081,4
560209,8328400,1004968,4
560209,8893562,1075566,4
560209,1094462,1070737,4
560209,1094462,1070737,4
560209,1070737,1088693,4
560209,1081205,1085492,4
560209,1011525,1040743,4
560209,1055662,1064726,4
560209,1036587,1076761,4
560209,1008543,8892931,4
560209,1067873,8123910,4
560209,8100835,1086341,4
560209,1020920,1020920,1
560209,1062780,1062777,2
560209,1020927,1020928,2
560209,1020935,1062770,3
560209,1086342,1086341,3
560209,1078615,1078618,2
560209,8891788,8891788,3
560209,1091654,8900810,4
560209,1059088,1072764,4
560209,1086625,1038087,4
560209,8893861,8893861,1
560209,8893861,1050104,4
560209,8892589,8900116,4
560209,8894613,1013363,4
560209,8101971,1004968,4
560209,1078928,1080011,4
560209,1080008,8897021,3
560209,1062507,8897019,2
560209,8897020,8897021,2
560209,8897018,8897019,3
560209,8897020,8897021,2
560209,1062507,8897019,2
560209,8897020,8897021,3
560209,8897018,8897019,2
560209,8897020,8897021,3
560209,1062507,8897018,2
560209,1079952,1079954,1
560209,1079952,8894435,4
560209,1025088,1090353,4
560209,8894562,8898527,4
