OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
3700139,1010566,8895095,4
3700139,1019277,1052134,4
3700139,1050668,8894402,4
3700139,1001459,1092932,4
3700139,8894842,1086184,4
3700139,1049958,1006619,4
3700139,1076761,8105358,4
3700139,8105356,1011301,4
3700139,8897978,8897508,2
3700139,7107175,8104018,4
3700139,1025097,1008218,4
3700139,8623101,8623901,2
3700139,1022148,8891396,1
3700139,1008219,8894614,4
3700139,8891012,1039181,4
3700139,1088775,1091693,4
3700139,8891613,8572108,4
3700139,8107001,1067972,4
3700139,1068047,5102596,4
3700139,1047306,1037798,4
3700139,1081865,1081857,1
3700139,1081848,8891335,4
3700139,1021147,1021146,2
3700139,8893372,1097633,4
3700139,1010447,8898011,4
3700139,1017645,8300910,4
3700139,1083995,8899294,4
3700139,1008565,1076739,2
3700139,1008625,1067873,4
3700139,1060239,1060239,1
3700139,8572037,1091693,4
3700139,1085786,8893659,2
3700139,1091694,1067802,4
3700139,8891356,1068064,4
3700139,1060227,8102005,4
3700139,1045343,1096083,4
3700139,1030402,8891069,4
3700139,1016281,8892606,4
3700139,1087066,1060507,4
3700139,1085578,1079989,4
3700139,1085578,1079989,4
3700139,1030241,1050017,4
3700139,1074452,1021176,4
3700139,8893621,1062396,4
3700139,8895090,1058378,4
3700139,1074017,1069020,4
3700139,8894585,1011344,4
3700139,1083331,1011099,4
3700139,1084102,8895125,4
3700139,1052126,7107167,4
3700139,8900864,1069360,4
3700139,1011855,1071762,4
3700139,1071757,1097004,4
3700139,8570818,1042657,4
3700139,1096540,8893233,4
3700139,1068083,1052634,4
3700139,8101880,8893726,4
3700139,8899005,8897493,4
3700139,1095320,1086173,4
3700139,1085302,1095117,4
3700139,8891857,8898436,1
3700139,8891885,8891885,1
3700139,8891877,8622001,1
3700139,8891877,8622001,1
3700139,8622001,7106594,1
3700139,1095116,1051417,4
3700139,8898528,1059098,4
3700139,1059538,1064677,4
3700139,1064711,1005165,4
3700139,1004942,1004941,1
3700139,1040720,1040741,1
3700139,8894590,8894590,3
3700139,1073475,1073475,4
3700139,1026047,8106521,4
3700139,8890737,8890738,2
3700139,8571504,1086125,4
3700139,8895526,8895664,2
3700139,1086126,1037416,4
3700139,8897529,8189610,4
3700139,8897529,8189610,1
3700139,8898355,8896029,4
3700139,8348400,1048532,2
3700139,1067812,8896197,4
3700139,1025097,8899294,4
3700139,8899294,1069272,4
3700139,8890996,8893849,4
3700139,1038857,1039086,4
3700139,8896824,1060506,4
3700139,1060501,1049821,4
3700139,1049870,5101998,4
3700139,8571775,8891069,4
3700139,1015284,1015284,1
3700139,1080700,1083990,4
3700139,8106246,8896156,4
3700139,1067864,8900626,4
3700139,1074281,8891085,4
3700139,1010566,1039135,4
3700139,1039605,7108787,4
3700139,8891200,1029741,4
3700139,1075941,8897917,4
3700139,1041136,8891069,4
3700139,1079791,1079791,1
3700139,8894949,1032253,4
3700139,8895240,8896102,4
3700139,1044109,1030266,4
3700139,7109392,1006963,4
3700139,1006667,1086108,4
3700139,1004967,8898807,4
3700139,1045915,1087687,4
3700139,1074207,8900627,1
3700139,8900629,8898116,4
3700139,1074107,1064316,4
3700139,1058650,1058677,1
3700140,8897882,1085927,4
3700140,1080008,1096216,4
3700140,8897234,8105621,4
3700140,8894295,1083123,4
3700140,1083364,8899585,4
3700140,8899585,7107589,4
3700140,8894614,1083140,4
3700140,1082264,1005592,4
3700140,8899821,1090184,4
3700140,1049825,1040094,4
3700140,1083107,1040094,3
3700140,1083137,1048916,4
3700140,8893697,8891894,1
3700140,1097307,1038951,4
3700140,1088419,8891004,4
3700140,1088419,8891004,4
3700140,1097643,1068699,4
3700140,1097329,8891856,4
3700140,1037367,8891383,4
3700140,1086126,1093510,4
3700140,1011040,1011534,4
3700140,1011059,1076040,4
3700140,7109607,7109608,1
3700140,8896055,1073351,4
3700140,1073330,1087070,4
3700140,1094099,8895124,4
3700140,1029741,1074182,4
3700140,1046067,8898218,4
3700140,1081887,1079957,4
3700140,8891067,1004930,4
3700140,8896918,1089925,4
3700140,8193510,8193500,1
3700140,8895798,8895798,1
3700140,1011054,1004629,4
3700140,1086114,8894288,4
3700140,1067370,1031623,4
3700140,8900545,1085318,4
3700140,5104025,1021354,4
3700140,1058663,1045572,4
3700140,8105065,8105054,2
3700140,1045574,1045574,1
3700140,1045574,1033839,4
3700140,8900518,1079277,4
3700140,7108807,1087559,4
3700140,1068060,1093793,4
3700140,1024919,1076880,1
3700140,1076886,1015660,4
3700140,8894500,8894313,4
3700140,1004622,1057263,4
3700140,1088287,1080221,4
3700140,8895240,1028783,4
3700140,1085757,1085756,1
3700140,1079645,1079645,1
3700140,1079614,1079606,1
3700140,1080202,8899658,4
3700140,1092324,1086625,4
3700140,1077606,1016890,4
3700140,1081212,1084296,4
3700140,8897481,8897482,1
3700140,1085506,8893297,4
3700140,1076995,1068048,1
3700140,1076995,1068048,4
3700140,1059398,1059398,1
3700140,1087561,1073944,4
3700140,7109510,1068640,4
3700140,7109510,1068640,4
3700140,8192110,8192100,2
3700140,8191210,1068640,3
3700140,8191900,8191710,1
3700140,1068812,1068837,2
3700140,8191210,1086113,4
3700140,1086108,8898056,4
3700140,1070864,1066223,4
3700140,1096280,1011855,4
3700140,1069383,1069379,2
3700140,1011855,5104458,4
3700140,8894945,8895133,4
3700140,8892943,1045574,4
3700140,8892482,1047236,1
3700140,1047236,1047235,1
3700140,1047235,1097061,1
3700140,1045573,1071910,4
3700140,1066607,8890633,4
3700140,8893099,1007515,4
3700140,5102485,8892077,4
3700140,1085786,8892747,4
3700140,8892746,8892745,1
3700140,1054397,1012271,4
3700140,1011438,1096593,4
3700140,8893329,8898056,4
3700140,1039263,8101772,4
3700140,1053340,1066279,4
3700140,1066189,1004769,4
3700140,1005796,8896165,4
3700140,8896959,8107028,1
3700140,1075941,1039135,4
3700140,8894143,8897562,4
3700140,1067370,1031475,4
3700140,1096980,1096400,4
3700140,1057781,1030271,4
3700140,8101829,1076391,4
3700140,8106853,1052166,4
3700140,1090341,1025695,4
3700140,1024400,1091694,4
3700140,1086345,1021179,4
3700140,1021180,1005272,4
3700140,1067596,1086132,4
3700140,1090449,1080011,4
3700140,1080008,1019083,4
3700140,8570884,1068061,4
3700140,8895133,8899294,4
3700140,1008565,1008538,1
3700140,1008625,1068084,4
3700140,1068047,1010770,4
3700140,1096846,1096846,2
3700141,1058613,1010566,4
3700141,1094003,1065822,4
3700141,1068640,1072621,4
3700141,1072573,1011582,4
3700141,8895119,1083269,4
