OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
4400265,8209710,8897753,4
4400265,1015570,8896916,4
4400265,1015570,8896916,1
4400265,1015570,8896916,4
4400265,1004975,1035609,4
4400265,8101587,1081360,4
4400265,1035364,8899589,4
4400265,1084704,1084697,1
4400265,1018902,1085033,1
4400265,1018884,1018884,1
4400265,8891170,8891171,1
4400265,1085009,1085009,1
4400265,8899005,8899004,1
4400265,1079306,1045486,4
4400265,8677800,8102023,1
4400265,8102023,8102060,1
4400265,1087532,8896273,4
4400265,8892926,1058698,1
4400265,8897411,8892918,3
4400265,8102016,8896316,1
4400265,8894175,1044612,2
4400265,1089952,1023919,2
4400265,1023918,1021260,4
4400265,8891383,8893624,1
4400265,8893624,8894690,4
4400265,8890847,1020930,4
4400265,1021148,1021062,1
4400265,1021062,1089014,4
4400265,1041621,1058431,4
4400265,1060546,8900108,4
4400265,1015837,1012533,4
4400265,1012533,1087845,1
4400265,1087846,1087846,2
4400265,1087846,1014610,4
4400265,1084011,1084000,1
4400265,1089015,1089015,1
4400265,1089015,8897968,4
4400265,1037367,1043906,4
4400265,8894168,8894167,2
4400265,8894168,8894167,2
4400265,1043859,1043906,2
4400265,8894168,8894167,2
4400265,1043907,1043906,2
4400265,8894168,8894167,2
4400265,8894168,8894167,2
4400265,8894168,8894167,2
4400265,8894168,8894167,2
4400265,1043907,1079948,4
4400265,1013447,8897021,4
4400265,8897021,1033948,4
4400265,8101793,1020738,4
4400265,1091694,1091694,2
4400265,1086345,1095946,2
4400265,1078609,1040741,4
4400265,1088499,8894589,1
4400265,1037897,1026713,4
4400265,8653711,8897676,4
4400265,8890915,8893795,4
4400265,8572030,1029939,4
4400265,5102444,1083878,4
4400265,8103033,1083415,4
4400265,8896047,8896048,2
4400265,1083329,8899182,3
4400265,1083408,8416900,4
4400265,1093913,8189610,4
4400265,1015463,1049506,4
4400265,1072190,1049977,4
4400265,1049985,1066999,2
4400265,1066999,1066989,1
4400265,1049895,8103208,4
4400265,8894319,1090453,4
4400265,1029895,1029896,3
4400265,1029740,1029741,2
4400265,8895729,8895728,2
4400265,1029740,1029789,3
4400265,8891850,8894435,1
4400265,1075582,1075581,2
4400265,8895792,8895791,2
4400265,8893677,8893677,2
4400265,1029741,1029741,2
4400265,8892204,8892204,3
4400265,8892177,8897033,4
4400265,1013756,8898054,4
4400265,8570933,8896988,4
4400265,8890889,8890890,2
4400265,1075775,1075787,3
4400265,8890975,8894779,4
4400265,1082490,1082467,4
4400265,1096020,1082590,4
4400265,8897987,8897988,3
4400265,8894779,1004973,4
4400265,1004972,1096283,4
4400265,1026392,1026393,3
4400265,1076168,1029343,3
4400265,1029343,8894908,1
4400265,1096283,8891858,4
4400265,1075229,1075214,3
4400265,8103434,8103435,2
4400265,8898338,5102992,2
4400265,8103434,8103434,3
4400265,8894272,8894272,2
4400265,8891859,1038400,4
4400265,1088936,8895540,4
4400265,1077610,8892114,4
4400265,7108873,8104732,4
4400265,8891335,8893372,1
4400265,1020397,1020397,2
4400265,8893372,8893372,2
4400265,5102740,1078924,2
4400265,8894514,8894515,2
4400265,5102740,1095949,1
4400265,5104400,5104106,2
4400265,8893562,8895791,4
4400265,8891876,1029789,4
4400265,1063257,1049512,4
4400265,1050202,1050297,1
4400265,1086965,1086966,2
4400265,1050202,1050297,2
4400265,1086965,1086966,1
4400265,1050202,1050297,2
4400265,1086965,1086966,1
4400265,1050202,1050297,2
4400265,1086965,1050297,2
4400265,1086965,1086966,3
4400265,1050202,1050297,2
4400265,1086965,1086966,2
4400265,1050202,1050297,2
4400265,1086965,1086966,1
4400265,1050202,1050297,2
4400265,1086965,1086966,2
4400265,1050202,1050297,2
4400265,1086965,1086966,1
4400265,1050202,1050201,1
4400265,1086965,1086966,2
4400265,1049513,8192110,4
4400265,1062417,8894549,4
4400265,1052743,1011552,4
4400265,1080120,1079964,4
4400265,8898102,1076994,4
4400265,1077001,1037491,4
4400265,8894737,1089538,4
4400265,1039567,1028220,4
4400265,1028247,7106287,4
4400265,8895344,8890862,4
4400265,1008471,1009904,4
4400265,1029148,1029355,3
4400265,8570879,8218010,4
4400265,8621501,8898207,4
4400265,1073139,7108939,4
4400265,8893272,1089485,4
4400265,1034280,8107250,4
4400265,8104702,8896156,4
4400265,8893106,8653711,4
4400265,1076876,1080853,4
4400265,1080395,1080393,1
4400265,1095956,1095193,2
4400265,8100875,1078050,4
4400265,8100875,1078050,4
4400265,8896909,8891540,4
4400265,1025834,1088812,4
4400265,1085648,8891069,4
4400265,8129600,1031497,4
4400265,7106642,1028522,4
4400265,7106642,1028522,2
4400265,8897824,8897824,1
4400265,8897824,1069657,4
4400265,1046770,8672700,4
4400265,1039278,1066278,4
4400265,1028248,8894298,4
4400265,8131400,1078621,4
4400265,1095945,1020930,4
4400265,1021148,1066278,4
4400265,8894824,8897145,4
4400266,8571630,1088616,4
4400266,8891025,1073947,4
4400266,1048296,1093842,4
4400266,1029900,1077067,4
4400266,1005573,8895775,3
4400266,1086227,1086227,3
4400266,1077081,1008332,1
4400266,5102217,8896412,2
4400266,1062270,1095681,2
4400266,8142410,8142400,2
4400266,1086227,8890743,4
4400266,8893326,8893326,2
4400266,8893328,8893326,2
4400266,8893326,8893327,1
4400266,8893326,8897263,4
4400266,1034362,8895541,4
4400266,8894284,8894285,1
4400266,8894285,8895155,4
4400266,8898316,1084876,4
4400266,1084906,1010566,4
4400266,8890943,1086113,4
4400266,8896366,8895960,4
4400266,1059441,5104235,1
4400266,1064315,1063384,4
4400266,8115210,8891504,4
4400266,8899176,8601801,1
4400266,8892531,8892531,2
4400266,8895240,1069854,4
4400266,1048339,8899182,4
4400266,1012755,1092753,4
4400266,1090180,1084420,4
4400266,1093913,1080842,4
4400266,1080744,7108747,4
4400266,8896822,1026950,4
4400266,8571996,8571995,2
4400266,8653711,1067375,3
4400266,8890676,8891892,4
4400266,8898895,8898056,4
4400266,8376110,1087843,4
4400266,8242200,1010529,4
4400266,1080008,1064446,4
4400266,1090963,8896391,4
4400266,8894846,1083224,4
4400266,1089354,1067547,4
4400266,1087616,1061578,4
4400266,1094458,1094458,2
4400266,1071002,1071002,1
4400266,1085192,1085192,1
4400266,8107092,8105387,2
4400266,1057441,1087087,4
4400266,1066988,1066995,2
4400266,1087464,1096398,1
4400266,1087087,1068062,4
4400266,7107761,7107761,1
4400266,1071663,1086114,4
4400266,1067509,1083882,4
4400266,1096052,1096053,3
4400266,1036205,1036206,2
4400266,1092229,1092228,3
4400266,1036205,1036200,3
4400266,1096053,1096052,2
4400266,1083871,1067509,4
4400266,7108655,1089014,4
4400266,1089014,8267600,4
4400266,1080334,1062683,1
4400266,1080559,1080561,3
4400266,1080561,1080572,3
4400266,1012873,1012874,3
4400266,1012874,1012879,3
4400266,1082440,1076691,4
4400266,1076686,1076686,1
4400266,1086015,1086016,3
4400266,1085285,8900245,3
4400266,1076696,8202210,4
4400266,8571775,8894233,1
4400266,8894233,8894232,1
4400266,8894232,7105004,2
4400266,8894232,1093099,2
4400266,7105004,1093099,3
4400266,8571775,8894233,2
4400266,8894233,7105005,2
4400266,8894233,7105005,1
4400266,8571775,8571804,1
4400266,8202200,8896777,4
4400266,7107438,1050457,4
4400266,1050934,1011724,4
4400266,1097333,1048095,4
4400266,8892480,8892481,4
4400266,1048096,1050420,4
4400266,1067026,1012201,4
4400266,8896056,1087168,4
4400266,1077795,1091824,3
4400266,1077611,1077603,2
4400266,8893356,8892115,4
4400266,1088144,1037691,4
4400266,1088371,1083082,4
4400266,1089375,1064372,4
4400266,1069240,8107132,4
4400266,1083147,1083141,2
4400266,7106951,7106954,2
4400266,1083147,1083141,1
4400266,7106951,7106954,2
4400266,1011331,1083294,2
4400266,1083147,1083130,1
4400266,1083279,1083279,2
4400266,7106951,8101632,2
4400266,1082597,1077240,4
4400266,8895428,8896314,4
4400266,1048554,1068486,4
4400266,1011582,1011582,2
4400266,1015717,8895147,4
4400266,8892096,8572028,1
4400266,8572028,1015180,2
4400266,8898316,8898315,2
4400266,1010555,1066553,4
4400266,1031032,1085858,4
4400266,1031032,1085858,2
4400266,1085858,1085858,3
4400266,1085858,1085858,1
4400266,1085858,1085858,2
4400266,8571013,8571013,1
4400266,8571008,8570662,4
4400266,8896049,7105000,4
4400266,1049958,8900747,4
4400266,1083062,1071061,4
4400266,1073771,8895093,4
4400266,8894614,8893326,4
4400266,8899165,8899164,2
4400266,1014338,1012272,4
4400266,1069080,1085483,4
4400266,1093913,1039541,4
4400266,8891909,1039541,1
4400266,8891909,1039541,2
4400266,8891909,1035335,4
4400266,8572080,1085938,4
4400266,1085777,1096083,3
4400266,1096083,1085895,2
4400266,1017409,1017420,1
4400266,1017961,1017361,1
4400266,1014182,1014184,2
4400266,1085757,1028459,2
4400266,1029533,1067548,4
4400266,8890675,1052430,4
4400266,8183710,7105609,4
4400266,1076882,1096090,4
4400266,8896990,1010566,4
4400266,1085910,8892046,4
4400266,1080833,1074808,4
4400266,8891853,1086776,4
4400266,1026810,1060505,4
4400266,1093259,1061763,4
4400266,8892199,1040077,1
4400266,8105370,8105369,2
4400266,1057263,1059401,4
4400266,7107761,7107761,1
4400266,8893654,8897792,4
4400267,8891010,8897457,4
4400267,1082228,1012726,4
4400267,8897020,1012081,4
4400267,8900574,1071896,4
4400267,8892491,1058431,4
4400267,1068097,1041144,4
4400267,1088397,7109391,4
4400267,1012289,1068655,1
4400267,1084125,1016172,4
4400267,1082214,1092018,4
4400267,7107106,7107106,1
4400267,1063186,1072981,4
4400267,1031844,1031841,1
4400267,8571012,1064447,4
4400267,1064437,1064436,1
4400267,1037207,1028499,4
4400267,1096631,1065412,3
4400267,8893009,8893009,2
4400267,1035898,1028691,4
4400267,1083360,1067183,4
4400267,1050866,1050866,2
4400267,1050910,1086625,4
4400267,1072284,1036443,4
4400267,1036475,1085786,4
4400267,1039257,1081943,2
4400267,1085785,1085785,3
4400267,1085785,1085785,2
4400267,1085786,1074171,4
4400267,1046637,8895938,4
4400267,5102596,1094558,4
4400267,1015570,8888097,4
4400267,8891046,8261900,4
4400267,1086931,8103858,4
4400267,1091746,1022430,2
