OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
650181,1086125,1084197,4
650181,1084200,1083354,4
650181,1083295,5103785,4
650181,8890954,1075832,1
650181,7108049,1072454,4
650181,8891904,1031465,2
650181,1063217,1063216,1
650181,1092022,8891866,4
650181,1073478,1088498,4
650181,1071042,5102597,4
650181,1074408,1074417,1
650181,1074408,1087435,4
650181,1048710,1069376,4
650181,1011330,8898300,4
650181,1013178,8897834,4
650181,8894498,1059420,4
650181,1068083,1067509,4
650181,1086125,1044058,4
650181,8894311,8893863,4
650181,8897271,8900815,4
650181,8214400,8672500,4
650181,8672500,1031095,4
650181,1097445,8891573,4
650181,8891574,1039573,4
650181,8105355,1075952,4
650181,1075941,1047437,4
650181,1087649,1082005,4
650181,8897529,8895207,4
650181,1005462,1095422,4
650181,1087317,8894863,4
650181,1093547,8893383,4
650181,8890526,1087379,4
650181,8900639,1087542,4
650181,1059366,1075952,4
650181,5103786,7105004,4
650181,8894863,7108353,2
650181,1094144,8892923,4
650181,1094579,7106473,4
650181,1040171,1012751,4
650181,1010566,8101235,4
650181,8891786,1091640,4
650181,1083995,1042933,4
650181,1070955,8892365,4
650181,1094041,8894549,4
650181,1052673,1094869,4
650181,8193510,8193500,2
650181,8193510,8193500,1
650181,8189800,8189800,2
650181,8101983,1060893,4
650181,8895000,8895000,1
650181,8173200,1026903,4
650181,1025003,1096594,4
650181,1039961,8894063,4
650181,1011060,1088052,4
650181,1079267,1079325,2
650181,1079268,8897894,2
650181,1088052,1015534,4
650181,8891013,8891013,2
650181,8899346,1094338,4
650181,1059421,1064325,2
650181,1096418,1071894,4
650181,1058613,1086228,4
650181,1008219,1073296,4
650181,1073296,1031992,1
650181,1031992,1031992,1
650181,1032089,8894018,4
650181,8900244,8900117,4
650181,1010770,1074819,4
650181,8893877,1059633,4
650181,1087634,1079325,4
650181,1083973,1085297,4
650181,8898114,1083587,4
650181,1089504,1069719,4
650181,1064277,1064304,4
650181,1068111,1088499,4
650181,8893863,1012781,4
650181,1010770,1008730,4
650181,1076864,1039334,4
650181,1092367,1048203,4
650181,1047692,8192110,4
650181,1011601,5104211,4
650181,1073856,1084050,4
650181,1084063,7107135,1
650181,1096891,1068354,4
650181,8892932,1079187,4
650181,8893809,1080687,4
650181,1033789,1096717,4
650181,1080749,1078616,4
650182,1021037,1078614,1
650182,1078615,1084315,4
650182,8242200,1072330,4
650182,8891950,8891950,1
650182,8101588,8101587,2
650182,1032443,1066198,4
650182,1066194,1066189,2
650182,1086761,1060505,4
650182,1093259,8900850,4
650182,1094464,1021917,4
650182,1006123,1080529,4
650182,1080559,8896694,4
650182,7106642,1034470,4
650182,1034279,1072916,4
650182,1031036,8894045,4
650182,8894045,1085474,4
650182,1068996,8898303,4
650182,1015716,1047890,4
650182,1047780,1094511,4
650182,8574300,1017469,4
650182,1085147,1010566,4
650182,1096067,1030722,4
650182,1030950,8893071,1
650182,8898042,1086126,4
650182,1004629,1044600,4
650182,8100993,1069394,4
650182,8897456,8106718,4
650182,8894584,1011705,4
650182,1015563,1096317,4
650182,1051630,1079983,4
650182,1079986,1025909,4
650182,1002414,1004470,4
650182,7108655,8896778,4
650182,1037801,1010513,4
650182,1010513,1004595,4
650182,8594801,1097907,4
650182,1015463,1085691,1
650182,1015463,1085691,4
650182,8570733,1093148,4
650182,1093499,8891073,4
650182,1094003,8894608,4
650182,1010532,1088499,4
650182,8897233,5102967,4
650182,8891794,1028611,4
650182,1075021,8890410,4
650182,1094507,8891908,4
650182,1094507,8891908,4
650182,7108722,8890865,4
650182,1091275,1077618,4
650182,1087178,1084116,4
650182,8895228,1062417,1
650182,1039180,1082229,4
650182,8895492,1090028,4
650182,8107369,1083284,4
650182,1075783,8898876,4
650182,1059398,1093099,4
650182,8571775,8895220,4
650182,1074950,8898315,4
650182,8898315,1097470,4
650182,1081048,8891306,4
650182,1020480,1082014,4
650182,1082014,8142400,4
650182,1091286,8897726,4
650182,1001411,1059532,4
650182,1087542,1083161,4
650182,1015648,1015682,2
650182,8895119,8898915,4
650182,1095193,8102237,4
650182,1050094,8892094,4
650182,1079391,1096429,4
650182,8636201,1004629,4
650182,7108655,8896091,4
650182,1013556,1094680,4
650182,1067730,5103332,4
