OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
158013,1094192,8894371,1
158013,8894325,8890890,4
158013,1075961,8264900,1
158013,8894503,1010529,4
158013,1080008,8890709,4
158013,1067218,1012081,4
158013,8894015,1064937,4
158013,1036287,1094553,4
158013,1061864,1061828,1
158013,8893653,1080008,4
158013,1080225,1090298,4
158013,8191210,1009228,4
158013,8898596,8890869,4
158013,1008892,8893999,4
158013,1014114,7107166,4
158013,1065784,8894018,4
158013,1086015,8896693,4
158013,1030984,8571539,4
158013,8892077,8894400,4
158013,1020970,1011169,4
158013,1091407,1097059,4
158013,8339400,8894475,4
158013,8894475,1079794,4
158013,7106781,8892046,4
158013,1085691,1058870,4
158013,1070377,8894341,4
158013,8369300,8892491,1
158013,8892491,8892492,2
158013,1096400,1059377,4
158013,8101537,7109510,2
158013,8888186,8899105,4
158013,8105258,8890994,4
158013,8893516,8893515,1
158013,8627301,8627301,1
158013,1028567,8890428,4
158013,8890484,1095166,4
158013,1095166,1095167,3
158013,1095167,1077598,4
158013,1075727,8896391,4
158013,1067208,8106718,4
158013,8896778,8895255,4
158013,8891067,1084664,4
158013,5102818,1064464,4
158013,8897259,8101982,4
158013,8101982,1096417,4
158013,1068063,1059398,4
158013,1092933,5104306,4
158013,8898359,1041452,1
158013,1041557,1035335,4
158013,1038014,1038014,2
158013,1035301,1089130,4
158013,1011623,1026843,4
158013,8898396,8891636,4
158013,1008538,8893410,4
158013,8899422,8891451,4
158013,1025712,8892134,4
158013,7108862,8893413,4
158013,1034256,1083158,4
158013,1089372,1040876,4
158013,1086464,8891026,4
158013,1086464,8891026,4
158013,1083206,1035674,4
158013,8894144,1074389,4
158013,8894562,1058431,4
158013,5104210,1073946,4
158013,5104210,1073946,4
158013,1073944,1068061,4
158013,7105454,8571685,4
158013,5103147,1077001,4
158013,1079972,1001401,4
158013,1004702,1083413,4
158013,1011322,1011322,2
158013,1083406,1091399,1
158013,1083406,1091399,1
158013,1082761,1082830,1
158013,1094248,1096611,2
158013,1011322,1083297,3
158013,1013376,1013376,2
158013,1097707,8896168,4
158013,1039568,1039573,1
158013,8896832,1083305,4
158013,1014138,1069914,4
158013,1087491,1089015,4
158013,1042656,8578810,4
158013,1083305,1060506,4
158013,1071652,8893326,4
158013,8893330,8892046,4
158013,1011847,7106927,4
158013,8895195,8101438,2
158013,8571571,8102251,2
158013,8193510,1018976,4
158013,1068640,8891957,4
158013,8896012,1030240,4
158013,1096082,1018976,4
158013,1068640,1080876,4
158013,1033755,1050177,4
158013,8894549,8893068,4
158013,1083208,1083208,3
158013,8101971,8189610,1
158013,1011404,1011404,1
158013,1011838,8890747,4
158013,8890746,1078632,4
158013,8893372,1080221,4
158013,1010514,8896154,4
158013,8894294,1068070,4
158013,1059579,1059580,3
158013,1095793,1068347,2
158013,8900723,8900723,2
158013,1068070,1059633,4
158013,8896274,1079960,4
158013,1079960,1079968,1
158013,1033948,8893852,4
158013,8894294,8104277,4
158013,1012055,8614911,4
158013,1087677,1096417,4
158013,1068082,8895021,4
158013,1012497,1085369,4
158013,1016677,8892732,4
158013,1054238,8893805,4
158013,1096679,8895791,4
158013,1096847,8898876,4
158013,1095799,8896190,4
158013,1035675,8893232,4
158013,1052082,8898527,4
158013,1087034,8893795,4
158013,8193600,8894549,4
158013,1054687,8893502,4
158013,8891569,8888178,4
158013,1012770,8891080,1
158013,8891081,8892935,4
158013,1068063,1086991,3
158013,1060714,1086695,4
158013,8896597,1088336,4
158013,1041167,8898917,4
158013,8895020,1029506,2
158013,8891794,1096964,4
158013,1026852,1060506,4
158013,1069517,8898159,4
158014,1097850,1072752,4
158014,1097274,8899522,4
158014,1083247,8898997,4
158014,1020386,1086403,4
158014,1063216,1087318,4
158014,8105596,1089014,4
158014,1089014,1089014,2
158014,1041596,1094579,4
158014,1068111,1079948,4
158014,8898211,8895783,4
158014,1004595,1013637,4
158014,1011646,8892115,4
158014,8106956,8105314,4
158014,8898438,1070786,4
158014,1088303,1088303,1
158014,8894236,1063213,4
158014,7108033,8900358,4
158014,8900358,1097899,4
158014,8895848,8894797,4
158014,8890954,8898532,4
158014,1038019,1068082,4
158014,1068073,1068072,3
158014,8896274,8192500,4
158014,1036440,1042655,4
158014,1042655,1042658,1
158014,1042657,8894487,4
158014,8891453,8893852,4
158014,1063706,1071664,4
158014,1071655,8630811,4
158014,1086947,1034881,4
158014,8896168,8100902,4
158014,1069813,8893450,4
158014,1083667,8898195,4
158014,1086404,8898997,4
158014,8605710,1013449,4
158014,1015714,1015218,4
158014,8565000,7106602,4
158014,8106592,8106593,2
158014,8605210,1095166,4
158014,1086626,1039515,4
158014,8892115,8894550,4
158014,1050375,5102719,4
158014,1069813,1070243,4
158014,1058129,1096418,4
158014,1096418,1059396,1
158014,1059399,1085895,4
158014,1095167,1095167,1
158014,1095167,1085900,4
158014,1029632,8101982,4
158014,8898355,1038638,4
158014,8570635,8897820,4
158014,8134600,1015668,1
158014,8898299,1087985,4
158014,1018659,8897149,2
158014,1087986,1042710,4
158014,8220500,1096662,4
158014,1083635,8895791,4
158014,1066275,1066274,2
158014,8895792,8895791,2
158014,8895792,5104244,4
158014,1059399,1086698,4
158014,8100896,8896148,2
158014,8896019,8895170,4
158014,8895167,8894366,1
158014,1097022,1075770,4
158014,5104133,1076872,4
158014,1095996,1037691,4
158014,1080395,8104866,4
158014,1061762,8894438,4
158014,1089960,1011526,4
158014,1068807,1073073,4
158014,8895625,8894120,1
158014,1086613,8107609,4
158014,8893780,1058401,4
158014,8892491,8892492,2
158014,1024919,1075953,4
158014,8890737,8892491,4
158014,8890737,8892491,1
158014,8892491,8892492,2
158014,8892492,8892491,2
158014,8892492,8892491,3
158014,8892492,8892491,2
158014,8892492,8892491,1
158014,8892492,8892491,2
158014,8892491,8892492,1
158014,8892492,1011592,1
158014,8892492,1011592,4
158014,8271100,8193500,4
158014,1011042,8900747,4
158014,1012770,1010566,4
158014,1075958,1037632,4
158014,8897262,1078280,4
158014,8893620,1075952,4
158014,8890954,1067786,4
158014,8890604,8101983,4
158014,1009673,8895909,2
158014,8101963,1068837,4
158014,1068754,8896056,4
158014,1029632,1068061,4
158014,7107761,7107761,1
158014,7105485,1013448,4
158014,1083043,1093766,4
158014,5103524,5103527,1
158014,1000536,1093766,1
158014,5103524,5103527,1
158014,1076531,8893298,4
158014,8893298,1068112,4
158014,1091057,1091092,2
158014,1068047,1083305,4
158014,8898356,8890977,4
158014,7105710,1083515,4
158014,8897522,1095945,4
158014,8891330,8892744,4
158014,8572006,8416910,4
158014,1093913,1020886,4
158014,1020886,8895167,4
158014,1017115,1046066,4
158014,8346600,1079507,4
158014,1040188,1078632,4
158014,1095945,1070351,4
158014,8895231,8895231,1
158014,1045574,1045586,3
158014,1047769,1047768,1
158014,8893982,1068264,1
158014,1090288,1090796,1
158014,1067883,1067883,1
158014,7108848,7108855,1
158014,1067878,1067878,1
158014,1067940,1067935,1
158014,1094154,1094154,1
158014,8897611,8897611,2
158014,1070349,8171410,4
158014,1073624,1041782,4
158014,1035301,1069102,4
158014,1012248,1014619,4
158014,1087985,1041568,4
158014,8892229,7106642,4
158014,1075824,8105253,4
158014,8894045,1090766,4
158014,1030000,8571610,4
158014,1027025,1070594,4
158014,8897613,1093908,4
158014,1014628,8895671,4
158014,8896040,1004283,2
158014,8890795,8890796,2
158014,8102320,8102321,2
158014,8102327,1097387,4
158014,8101587,1090188,4
158015,1068446,1082328,4
158015,8896333,1092138,4
158015,1090996,1090302,1
158015,1033949,1080231,1
158015,8899181,8899182,1
158015,8899181,1012918,1
158015,1080358,1012879,1
158015,8891115,1092138,2
158015,1089280,1089279,1
158015,1085691,1085691,1
158015,1092138,8892134,4
158015,8891885,8891884,1
158015,8891929,1037480,4
158015,1089924,7106598,4
158015,8897916,1085318,4
158015,8894613,1010529,4
158015,1079943,8894548,4
158015,8894842,8890616,4
158015,1086114,1096131,4
158015,1003980,1067786,4
158015,7108621,7108654,1
158015,1003980,1067786,1
158015,7108621,1075952,4
158015,8895910,8895125,4
158015,8900678,8897234,4
158015,8898419,5102091,4
158015,8895367,1081266,4
158015,1081271,1088288,4
158015,8894210,8260700,4
158015,1017221,8895119,4
158015,1086950,8890805,4
158015,8890806,8892466,4
158015,8369300,1011055,4
158015,1017720,1017714,2
158015,1014322,8107643,4
158015,1075773,1074853,4
158015,1029741,1072076,4
158015,1060300,1047396,4
158015,1047448,8892492,1
158015,8898165,1047488,4
158015,1087543,1087543,2
158015,1067881,1067879,1
158015,1047438,1080009,4
158015,1075267,1096398,4
158015,1051383,1069838,4
158015,8898166,8890995,4
158015,1075721,1028802,4
158015,1081286,1083114,4
158015,1013001,8177710,4
158015,8894550,7107342,4
158015,1012541,1079948,4
158015,8893294,1059401,4
158015,8106883,1077469,4
158015,8275300,8140110,1
158015,1075470,1075491,1
158015,7109272,1031710,4
158015,8898676,8890545,4
158015,8898115,1071650,4
158015,8101772,8898670,4
158015,8571503,8101736,4
158015,1035301,1074076,4
158015,1047590,1016224,4
158015,8891145,8895799,2
158015,8193510,8193500,2
158015,8193510,8193500,2
158015,1016211,1073296,4
158015,8103491,8898004,4
158015,1059580,1014398,4
158015,8899459,1004631,4
158015,1086114,8896434,4
158015,8100875,1090854,4
158015,8895000,8895000,1
158015,1068061,1038342,4
158015,8894982,1087305,4
158015,7105041,7105042,1
158015,7105042,1001347,4
158015,1001349,1001349,1
158015,1001398,8890449,1
158015,1001347,1029741,4
158015,8893986,1065447,4
158015,7107626,7107564,1
158015,8571550,1043926,4
158015,1044184,8303500,4
158015,1071190,8892677,4
158015,1032416,8891934,1
158015,8894119,1092138,3
158015,1088734,8891905,4
158015,1088734,8891905,1
158015,8891902,8894575,4
158015,8101500,1027741,4
158015,8891517,1027745,2
158015,8894841,1095495,2
158015,5103993,5103993,2
158015,5102649,8254300,2
158015,5102647,8894063,4
158015,1083186,1019347,4
158015,1088051,1088499,4
158015,1040029,1089873,2
158015,1088498,8892115,4
158015,1039138,8896076,4
158015,8894936,1068109,4
158015,5102719,8896010,4
158015,8896461,8898876,4
158015,1059329,8572173,4
158015,1037477,1037478,3
158015,8896051,8896051,3
158015,1013652,1013627,2
158015,1013628,1013628,2
158015,1037478,1004631,4
158015,1086125,1021036,4
158015,1021040,1021040,1
158015,1020921,1086108,4
158015,1004963,1057655,4
158015,1069782,1011043,4
158015,8101971,1006184,4
158015,1004927,1058609,4
158015,8898075,8571942,4
158015,8102777,1036110,1
158015,1065034,1093366,1
158015,1064946,1045564,4
158015,1045565,1005773,4
158015,1001402,1096398,4
158015,1051353,1051331,1
158015,1051383,8103456,4
158015,8898316,1083313,4
158015,1013371,1013963,4
158015,8570611,1034295,1
158015,1080395,1044189,4
158015,1095425,1029741,4
158015,8893510,1001401,4
158015,8890527,1067504,4
158015,1086125,8894019,4
158015,8894019,1083549,4
158015,1089372,1066250,4
158015,1094435,1018734,4
158015,1015113,8126600,1
158015,1014095,8898532,4
158015,1084719,1071556,4
158015,1093259,1093602,1
158015,1060501,8898430,4
158015,1075522,1096418,4
158015,8898877,1096400,4
158015,1057550,1068996,4
158015,8899087,8891926,4
158015,8895792,8895791,4
158015,1026393,1002414,4
158015,1003089,1003089,1
158015,8166410,1096123,1
158015,1001420,1001409,1
158015,1001458,1001458,1
158015,1078066,8891119,4
158015,1009192,8898315,4
158015,8890893,1090465,4
158015,8890893,1090465,1
158015,8892109,8899246,1
158015,1039007,1037484,1
158015,1037484,8130600,4
158015,8893520,1087317,4
158015,1044666,8892412,1
158015,8103555,1041006,4
158016,1008363,8891012,4
158016,8103434,1089842,4
158016,1012223,1089905,4
158016,1057057,1037477,4
158016,1094247,8895791,4
158016,1095769,1039181,4
158016,1033704,1072939,4
158016,8895792,8890977,4
158016,8890976,8891856,4
158016,1029741,8895210,4
158016,1067867,1069263,4
158016,8192110,8183210,4
158016,8890669,1004008,1
158016,8104746,1097366,4
158016,1040419,8895161,4
158016,1086950,1013955,4
158016,1016116,8894410,4
158016,8891328,1030327,4
158016,8899303,7104871,4
158016,1068605,1007221,4
158016,8890768,8896273,4
158016,8896273,8896274,1
158016,8896274,8895688,4
158016,8149010,8890747,4
158016,8893323,8890762,2
158016,8893326,1059401,4
158016,8895231,8895231,1
158016,1045871,8893412,4
158016,1094518,1033986,1
158016,8893884,8894813,4
158016,1089942,1089941,1
158016,7104828,1088776,4
158016,1088777,1030750,4
158016,8891952,8105199,4
158016,1030240,1068047,4
158016,7107761,7107761,1
158016,1071272,8896013,4
158016,8101810,8895172,2
158016,8895170,8894366,2
158016,8892163,1030266,4
158016,8899303,8223210,4
158016,8346010,1010566,4
158016,1008962,8192100,4
158016,1068816,1076106,4
158016,8898596,8894712,4
158016,8894711,8894712,1
158016,8894712,8895210,4
158016,8899973,1059316,2
158016,5101998,1068837,4
158016,1011526,1010566,4
158016,8896990,1091481,4
158016,8891025,1021033,4
158016,1020998,1031526,4
158016,8897233,1095321,4
158016,1095350,1095350,1
158016,1039136,8105199,4
158016,8105201,7106641,4
158016,1075823,8896436,4
158016,1038997,8898195,4
158016,1086404,1092138,4
158016,8109700,8109710,1
158016,1033949,1080221,1
