OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
3560159,1070993,1025372,4
3560159,1011526,8891306,4
3560159,8896049,1031002,4
3560159,1096078,8890796,4
3560159,1076766,8892164,4
3560159,8896241,8893658,1
3560159,8107683,1083515,4
3560159,1083036,8896170,4
3560159,8896329,8899612,4
3560159,8897813,8101313,4
3560159,8892591,5103407,4
3560159,8898299,1034295,4
3560159,1033936,1045629,4
3560159,8899154,8894584,4
3560159,8101616,8892115,4
3560159,1038489,8106718,4
3560159,8894584,8308000,1
3560159,8894584,8308000,4
3560159,8891500,1087986,4
3560159,8191700,7109322,4
3560159,8895192,8895192,1
3560159,1066278,8892569,4
3560159,8892543,8896234,4
3560159,1078844,1078849,1
3560159,8896538,1097642,4
3560159,5104099,8335010,4
3560159,1067815,1089485,4
3560159,1089485,1081467,1
3560159,1079847,8209710,4
3560160,8892749,8894926,2
3560160,1069839,1085529,4
3560160,1014138,1083204,4
3560160,1012873,1039210,4
3560160,8672700,1097542,4
3560160,1083920,1083901,1
3560160,1083901,1086124,4
3560160,1004236,8894232,4
3560160,8894232,1039743,4
3560160,1097496,1097496,1
3560160,1038006,1075419,4
3560160,8104057,1096005,4
3560160,1080519,1004631,4
3560160,1086103,1014439,4
3560160,1093951,8893850,4
3560160,1088406,1075720,4
3560160,8106304,1036491,4
3560160,1085668,1015208,4
3560160,1080008,8100817,4
3560160,1018538,1026780,4
3560160,1066553,1010566,4
3560160,1096067,1047993,4
3560160,1048248,1077470,4
3560160,1093291,1063129,1
3560160,8896055,7108747,4
3560160,8898042,1011055,4
3560160,8101971,1025103,4
3560161,1041714,1089363,4
3560161,1065725,8138500,2
3560161,8896333,1085356,1
3560161,1065578,1065577,1
3560161,1065764,1069853,4
3560161,8892543,1067504,4
3560161,1086114,1052142,4
3560161,8102237,8570632,4
3560161,1088811,8899182,4
3560161,8898103,8898102,1
3560161,1089335,1018622,4
3560161,1039180,8891904,4
3560161,1096736,1089437,1
3560161,8267700,1089959,4
3560161,8900534,8895798,4
3560161,8898413,8898412,1
3560161,8895799,1075952,4
3560161,8892590,1081367,4
3560161,8892052,8892051,2
3560161,1015978,8898114,4
3560161,1001448,8895134,4
3560161,1058457,1012080,4
3560161,1081876,8888016,4
3560161,8893959,8899631,4
3560161,5103462,1085785,4
3560161,1085785,8896488,4
3560162,8891590,1045786,4
3560162,8899154,1073527,4
3560162,1073607,1001276,4
3560162,8896165,1095945,4
3560162,1020930,1015715,4
3560162,8897456,8896989,4
3560162,1096089,1017897,4
3560162,1085535,8888035,4
3560162,8893951,1040733,1
3560162,8893504,1065728,4
3560162,8898183,1080008,4
3560162,1080008,8897456,4
3560162,8364800,1011055,4
3560162,8890920,1076923,4
3560162,8890647,1005005,4
3560162,1004632,1037357,4
3560162,8892987,8891794,1
3560162,1004735,1004736,2
3560162,1004737,1079631,4
3560162,1080847,1060978,4
3560163,1026336,8896597,4
3560163,8890743,1038731,4
3560163,1039180,1013165,4
3560163,1015714,1014879,4
3560163,7107107,1028689,4
3560163,1028689,1072989,4
3560163,1056687,1056686,1
3560163,8895191,8895191,1
3560163,7107508,1075830,4
3560163,8894063,1083200,4
3560163,7107548,1048039,4
3560163,1058455,1058454,2
3560163,8104499,1008458,4
3560163,8104499,1008458,4
3560163,8894421,1069675,4
3560163,1048290,8101590,4
3560163,8894693,8891864,4
3560163,1037356,1011508,4
3560163,1033754,8892046,4
3560163,8897983,8897983,2
3560163,8894134,1048735,4
3560164,1035301,8892077,4
3560164,8893511,1076739,4
3560164,8893272,8897895,4
3560164,8893863,1001427,4
3560164,1001399,1018758,4
3560164,1012572,8893846,4
3560164,8624300,1094520,1
3560164,8624300,1094520,1
3560164,8624300,1094520,1
3560164,1080882,8571226,4
3560164,8571526,1003980,4
3560164,1003383,1003382,2
3560164,1067786,1087330,4
3560164,1089806,7109551,4
3560164,8896323,1011055,4
3560164,8101971,1085785,4
3560164,8893356,8892250,4
3560164,1038790,1089418,4
3560164,1080995,1079870,4
3560164,8896724,1012755,4
3560164,8896166,8890771,2
3560164,1086222,1086222,1
3560164,1006999,1075701,4
3560164,8891590,1086297,4
3560164,8890956,1088677,4
3560165,1011932,1011916,2
3560165,8416910,8416910,1
3560165,1011042,1011043,2
3560165,1011705,8104563,2
3560165,8101901,8895222,2
3560165,8101901,8895222,2
3560165,8895222,1085752,4
3560165,1033437,1033437,1
3560165,8899293,1086368,4
3560165,1077471,1016168,4
3560165,8897457,8106887,4
3560165,1008560,8895233,4
3560165,1072752,1037804,4
3560165,8899307,1059398,4
3560165,8891933,1068992,4
3560165,1011564,1093402,4
3560165,1064712,1070881,4
3560165,8898300,1081369,4
3560165,1035301,8572029,4
3560165,8106305,1004631,4
3560165,1086114,1039180,4
3560165,1088762,8891862,4
3560165,8890991,1050410,4
3560166,1058457,1035863,4
3560166,8891862,1081360,4
3560166,1038087,7105280,1
3560166,1038087,7105280,1
3560166,1085643,1038063,1
3560166,1093878,7105004,4
3560166,8571775,8894232,1
3560166,8894232,7105004,1
3560166,8571775,8894232,1
3560166,8894232,7105004,2
3560166,8571775,8894232,2
3560166,8894232,7105004,2
3560166,1058007,1093970,4
3560166,1089015,1075832,4
3560166,8890462,8890462,1
3560166,1001348,8894329,4
3560166,1042386,1042394,2
3560166,1042510,1021203,4
3560166,1078681,1078691,1
3560166,1078688,1078693,1
3560166,1020490,8895217,4
3560166,8894063,8892916,4
3560166,8894469,1033661,4
3560166,1089300,8898473,4
3560166,1029741,1087633,4
3560166,1059545,8571647,4
3560166,1037493,1004631,4
3560166,1086114,8100875,4
3560167,1089085,1083952,4
3560167,1079189,1069147,4
3560167,1012382,8892083,4
3560167,1039209,1039288,2
3560167,1039289,8894584,1
3560167,8894584,1004631,4
3560167,1086103,1037357,4
3560167,1084073,1010769,4
3560167,1028692,1090915,4
3560167,1083970,8896163,4
3560167,8896139,8898385,4
3560167,8101973,1076971,4
3560167,1006965,1004631,4
3560167,1086114,1004631,4
3560167,1086114,1001374,4
3560167,1001435,1089334,4
3560167,8193600,8892491,4
3560167,8895004,8898056,4
3560168,8891862,1029554,2
3560168,1029214,1029233,1
3560168,1075727,1027720,4
3560168,8891714,8891138,4
3560168,8897051,8897051,1
3560168,1088606,1079840,4
3560168,8571867,8571867,1
3560168,1015128,8893237,4
3560168,8892899,8892899,1
3560168,8892899,8892899,1
3560168,8892899,8892899,2
3560168,1069774,1069742,1
3560168,8892898,8572128,1
3560168,8572128,1069758,2
3560168,1069730,1057683,1
3560168,1057507,1057506,2
3560168,1057681,1095611,1
3560168,8888186,8891464,4
3560168,8894934,1047691,4
3560168,8571614,8895211,4
3560168,8894438,1041701,4
3560168,1041713,1097737,4
3560168,1015717,8890466,4
3560168,8893364,1004631,4
3560168,1086103,1068263,4
3560168,8895217,8101465,4
