OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
1530206,1060067,8895130,4
1530206,1086950,8890674,4
1530206,1078368,8894499,4
1530206,1029887,1075522,4
1530206,1076938,8894419,4
1530206,1027416,1027433,2
1530206,1027447,1014627,4
1530206,1017221,1070905,4
1530206,8893818,8893818,1
1530206,1070863,8894580,4
1530206,8896159,8895185,1
1530206,8898057,1077607,4
1530206,1006620,1084653,4
1530206,8242200,1037614,4
1530206,7109552,8891069,1
1530206,1037608,1074281,4
1530206,1046687,1046767,2
1530206,8571740,8571739,1
1530206,1046703,1046704,1
1530206,1046688,8102080,4
1530206,8254110,1087918,4
1530206,1012704,1012556,3
1530206,8102424,1084152,2
1530206,1012385,1089049,2
1530206,1087918,1070912,4
1530206,8897167,1081499,4
1530206,8107366,8893713,4
1530206,1028587,1039072,4
1530206,1039033,1086113,4
1530206,1004629,8895958,4
1530206,1087552,1090617,4
1530206,8897493,1075996,4
1530206,8896989,1081694,4
1530206,1035127,7109023,4
1530206,1010895,1068068,4
1530206,1068083,1068082,1
1530206,1068083,8898573,4
1530206,1005163,1065829,4
1530206,5104421,1008472,4
1530206,1024727,8897331,4
1530206,1074317,7109247,4
1530206,7106681,1059377,4
1530206,8101522,1072163,4
1530206,1072163,1074276,4
1530206,1036491,1089271,4
1530206,1080765,1080837,1
1530206,1034601,8898876,4
1530206,1034601,8898876,4
1530206,1059401,1059400,2
1530206,1068083,1015600,4
1530206,1013107,1073944,4
1530206,1057664,1083992,4
1530206,1097028,1042038,4
1530206,1041714,1091274,4
1530206,8891414,8891415,2
1530206,8894618,1086821,4
1530206,1088498,1076038,4
1530206,7109607,7104890,4
1530206,1063205,1073648,4
1530206,1073668,1073672,2
1530206,8896452,1079948,4
1530206,1072387,1076855,4
1530206,1076739,8192100,4
1530206,8191700,8101882,4
1530206,8895228,8101984,1
1530206,7107251,1044199,4
1530206,1045113,1073895,4
1530206,8898871,8900117,4
1530206,8894614,8894614,2
1530206,8900117,1086039,4
1530206,1001390,8890354,4
1530206,1076670,1012333,4
1530206,1082329,1078928,4
1530206,8103836,1078900,2
1530206,8103851,8103851,1
1530206,7105166,7105165,1
1530206,7105527,8892167,4
1530206,1037092,8892491,4
1530206,8892491,8892492,2
1530206,1087668,8894232,1
1530206,8894232,1096280,4
1530206,1016298,1070749,4
1530206,8895280,8890990,4
1530206,8893270,1028690,4
1530206,8898297,1011176,4
1530206,8899139,8893394,4
1530206,8894949,7109608,4
1530206,1075992,1075992,1
1530206,8894504,8894504,2
1530206,1076043,8571712,4
1530206,1079362,1075810,4
1530206,1010513,1088592,4
1530206,1033487,8895038,4
1530206,1075958,1038740,4
1530206,8898712,1065289,4
1530206,8897170,1087188,4
1530206,8891584,8892941,4
1530206,8896441,1076877,4
1530206,1075958,1086113,4
1530206,1004632,1073796,4
1530206,8893179,5101828,1
1530206,5101828,5104090,1
1530206,1088181,1088181,1
1530206,1042488,1070986,1
1530206,1042478,8891142,4
1530206,8896054,5104211,4
1530206,8572124,8893786,4
1530206,8893786,1084725,3
1530206,1084725,1079794,4
1530206,1076876,1076875,1
1530206,1076875,7106609,4
