OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
310340,1070869,8571429,4
310340,1058609,1009529,4
310340,1010007,1010070,2
310340,1085322,1085323,2
310340,1010007,1028736,3
310340,8103435,1010020,3
310340,1097336,1097336,2
310340,1010007,1010020,2
310340,1097336,1097336,2
310340,8894712,8894712,1
310340,8898437,8898438,1
310340,8891004,8891005,2
310340,1010007,1010008,1
310340,8895307,8181700,4
310340,8104573,1013266,4
310340,1089384,1085491,1
310340,1083418,1011219,1
310340,1011231,8893846,4
310340,8894584,8894584,3
310340,1036437,1036230,2
310340,1091617,8899456,1
310340,1087918,1087918,1
310340,8894583,8894584,2
310340,1039304,1039304,1
310340,1090416,8894493,2
310340,8893920,8893920,1
310340,1081632,1081703,1
310340,8894584,8894550,4
310340,1049101,8105184,4
310340,1052779,8896988,4
310340,8890973,1033739,4
310340,1080399,8189710,4
310340,1092138,1092139,3
310340,8193510,8193500,2
310340,8895798,8895798,2
310340,1083300,1083298,3
310340,8193510,8193500,3
310340,8898413,1024742,4
310340,1025670,1025670,2
310340,1025936,8898887,2
310340,1025936,8898887,2
310340,8891625,8891625,1
310340,7105605,1096053,4
310340,1090637,1090641,3
310340,1096748,1097540,3
310340,1064827,8893006,2
310340,8893928,1037068,3
310340,1096053,8895848,4
310340,8892115,1087918,4
310340,1084715,1084715,2
310340,1084818,1084826,2
310340,1084841,1084843,2
310340,1084828,8268900,3
310340,8268900,1084824,3
310340,1090962,1084917,2
310340,1087918,8894550,4
310340,8894892,8894891,2
310340,8894549,1067280,4
310340,1090448,8895806,4
310340,1076863,8894398,4
310340,1015324,1015324,1
310340,8899181,8899182,3
310340,8894116,8894116,3
310340,8895807,1031549,4
310340,8891867,1031746,4
310340,8894270,8894271,3
310340,1075077,1074876,2
310340,1074862,1074873,1
310340,1085938,1085938,2
310340,1029529,1029616,3
310340,1029573,1029545,2
310340,1074942,1074945,1
310340,1029627,1029627,2
310340,1029627,1029627,1
310340,1096085,1096085,1
310340,1085907,1085908,2
310340,1095893,1029627,1
310340,1031287,1029945,4
310340,7109392,8105202,3
310340,8105200,8105200,2
310340,1066266,1066258,2
310340,1029944,8891872,1
310340,1066246,1066246,3
310340,1066246,1066246,2
310340,1066265,8272000,3
310340,1029983,1029983,2
310340,1066246,8897320,4
310340,1087422,1025996,4
310340,8897823,8897266,4
310340,8897915,8896116,4
310340,1094500,1093255,3
310340,8897629,1071309,3
310340,1071309,1071309,2
310340,8897628,8897629,3
310340,1071338,1071348,2
310340,1052973,1052974,2
310340,8896117,1033639,4
310340,1080388,1096418,4
310340,1059400,8892468,4
310340,5101998,1059400,3
310340,1059419,1059729,3
310340,1096418,1083977,4
310340,1083867,1083867,3
310340,8898712,8898711,2
310340,1088903,1088902,2
310340,1011601,1069115,1
310340,1011582,1092725,4
310340,1046067,8894614,4
310340,8900117,1095638,4
310340,1095638,1095638,3
310340,1095638,1095638,4
310340,1095638,1095638,3
310340,1095638,1095637,2
310340,1095637,1095638,3
310340,1095638,1095637,1
310340,1095637,1095637,2
310340,1095637,1095638,3
310340,1095638,1095638,3
310340,1095638,1075247,4
310340,1076003,1026324,4
310340,8891634,8891634,1
310340,1020930,1020930,4
310340,1020920,1020919,3
310340,1086707,1092006,4
310340,7109392,7109391,3
310340,1066414,1066414,3
310340,8897543,1030609,4
310340,1029928,8187300,1
310340,1030618,8191210,4
310340,1015838,1066447,4
310340,7109392,7109391,3
310340,1026797,1026801,2
310340,1026743,1086771,2
310340,1090760,1090137,2
310340,1090759,1090138,3
310340,1090760,1026743,3
310340,1026743,1026744,2
310340,1086773,1086774,1
310340,1085675,1085675,1
310340,1066402,1066402,1
310340,1026800,1026793,1
310340,1026750,8893085,2
310340,1066486,1090759,2
310340,1026319,1014108,4
310340,1068640,8192100,4
310340,1014628,8899459,2
310340,5103275,1065121,3
310340,1018211,8899459,1
310340,8106045,8900677,4
310340,1052471,8896958,4
310340,8893603,1071717,4
310340,1060352,1093255,3
310340,1052849,1052849,2
310340,8900681,8900682,1
310340,8900682,8900681,2
310340,8900684,8900683,2
310340,8900681,8900682,2
310340,1071842,1071843,3
310340,8900681,8900682,2
310340,8900684,1087003,2
310340,1060352,1093255,1
310340,8897863,8897863,1
310340,1071705,1011589,4
310340,1011570,1011601,1
310340,1089130,8897814,4
310340,1010532,1010563,1
310340,1033898,8898102,4
310340,8893482,1069235,4
310340,1085737,1059377,4
310340,7108778,1075787,4
310340,8893522,1077637,4
310340,5102332,5102332,1
310340,1077629,1034233,4
310340,1077629,1034233,1
310340,1077629,1034233,4
310340,1080519,8892916,4
310340,1087332,1087332,1
310340,1087326,1074587,1
310340,1074588,1087326,2
310340,1044300,1044300,1
310340,1044220,1079887,4
310340,1079884,8892046,4
310340,1015837,1043607,4
310340,8896889,1021154,4
310340,1021171,1094850,4
310340,1084612,1084635,1
310340,8102966,1014636,2
310340,1014621,1014636,3
310340,1017820,1017826,1
310340,1088887,1036577,2
