OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
490123,1086247,8894410,4
490123,1020357,1082005,4
490123,1035127,8894066,4
490123,1089072,8107657,4
490123,7109552,8130600,2
490123,8898918,1011848,4
490123,1011847,1028247,4
490123,1029947,8892005,4
490123,1096598,1034408,4
490123,1082119,1082129,1
490123,1016178,8898300,4
490123,1083255,1068890,4
490123,1068890,1025087,4
490123,1025097,1025098,1
490123,1039288,1039209,1
490123,8571511,8894360,4
490123,8895124,7108651,4
490123,1004251,8890806,2
490123,1083109,1083189,2
490123,1086126,8891920,4
490123,5104099,1097524,4
490123,1085112,8570630,4
490123,1005272,1005272,3
490123,1067630,1035676,4
490123,1085396,1026425,4
490123,1073266,8892180,4
490123,1040742,8892134,4
490123,1040742,8892134,4
490123,1095354,1015957,3
490123,8897528,8895372,1
490123,1085357,8899068,1
490123,1013967,8893973,1
490123,7107166,7107166,1
490123,1090237,1016603,1
490123,1065753,1016618,1
490123,1018163,7106849,3
490123,1018163,7106849,2
490123,1041579,8894470,4
490123,1061820,8893952,4
490123,8891335,1078789,3
490123,1096446,1094489,4
490123,8895872,8895873,2
490123,1037803,1037802,2
490123,1037697,8896093,1
490123,8896096,1055337,1
490123,1096228,1096229,2
490123,8894791,8894791,1
490123,1037355,1037354,2
490123,1055335,1055335,2
490123,1094488,1089810,4
490123,7109554,1088499,4
490123,1063361,1033857,1
490123,1088498,8894589,2
490123,1064545,1036979,2
490123,1083567,8894590,2
490123,8894590,1046208,4
490123,8894590,1046208,4
490123,1077471,1049905,4
490123,1067495,1012549,4
490123,1087917,8895141,4
490123,1096169,1096168,2
490123,1086126,1086125,3
490123,8894284,8890690,2
490123,8892114,8892115,4
490123,1081129,1081129,1
490123,1037514,1035157,2
490123,1029478,1011968,4
490123,8893148,8893148,1
490123,1084700,1083515,4
490123,1013779,8897917,4
490123,8252310,8893147,4
490123,1068700,1025097,4
490123,1025097,8892993,4
490123,8891558,1079996,4
490123,1079997,1079996,2
490123,1079997,1079996,1
490123,1079997,1079996,2
490123,1079997,1080002,2
490123,7107281,8898063,4
490123,8893785,1066196,4
490123,8891892,8891893,4
490123,1092681,1092681,4
490123,8892474,8892475,1
490123,1073611,1073599,3
490123,1050157,8898300,1
490123,8572056,1031605,4
490123,1088553,8897234,2
490123,1031546,1031546,1
490123,1031546,8898047,3
