OBU_ID,DESTINATION_LINK_ID,ORIGIN_LINK_ID,CONDITION
19106,1044157,8898360,4
19106,1093969,8895359,4
19106,7109392,8892114,4
19106,1035552,1035552,1
19106,8892053,1037357,4
19106,1031020,8571602,4
19106,8891322,5104153,2
19106,8891427,8232310,4
19106,8891123,8102238,4
19106,8895174,1070647,4
19106,1070671,1031032,4
19106,8894425,8895037,4
19106,8105259,1086917,4
19106,1032232,1032858,4
19106,8891975,1013854,4
19106,8899165,1031623,4
19106,1039135,1039135,1
19106,1031622,8186000,4
19106,1033787,1015999,4
19106,8893658,1088632,4
19106,1063360,1072344,4
19106,1066277,8894778,4
19106,8892114,1083331,4
19106,8893511,1090062,4
19106,8565000,1097816,4
19106,8565000,1097816,4
19106,1074682,8570795,4
19106,1033787,1015255,4
19106,1015254,8892492,4
19106,8892492,8892491,1
19106,8892491,8896518,4
19106,8891580,1030583,4
19106,1066396,8898686,4
19106,8184100,8893416,4
19106,1033787,8896056,4
19106,8895119,8895170,4
19106,8895165,7108651,4
19106,8894829,1005108,4
19106,8895479,1086126,4
19106,1086107,1028220,4
19106,8895355,8894779,4
19106,1083464,1083464,1
19106,1096728,1096731,1
19106,1091365,1096089,4
19106,8105326,1088277,4
19106,1088281,1033788,4
19106,1033667,1084126,4
19106,1013403,1018315,4
19106,1089610,1072745,4
19106,8898997,1036963,4
19106,8899731,1093602,4
19106,8897862,8107466,4
19106,1093924,8346010,4
19106,8892585,8897456,4
19106,7105276,8346010,4
19106,8892585,8182600,4
19106,1033787,8186000,4
19106,1033787,8893973,4
19106,1018112,1093121,4
19106,1057972,1096090,4
19106,8894613,8892114,4
19106,8898103,1079964,4
19106,1080008,8896521,4
19106,8897178,8897954,4
19106,1079744,1070201,4
19106,1058418,1086114,4
19106,1004632,1096400,4
19106,1057751,8186000,4
19106,1033787,1071674,4
19106,1093601,1093602,1
19106,1093259,1071759,1
19106,8897631,8571615,4
19106,1073624,8891568,4
19106,8891895,1060506,4
19106,1071652,1066553,4
19106,1030002,7109438,4
19106,8893792,1014091,4
19106,1014124,8890892,4
19106,8890950,8346010,4
19106,8892543,8897097,4
19106,1094252,8894427,4
19106,8896076,1005804,4
19106,1085426,8895478,4
19106,8571497,8894245,2
19106,8890676,1018625,4
19106,1035666,1035668,1
19106,1035672,8892163,4
19106,1038472,1038416,2
19106,1015036,8893678,4
19106,8891893,1008373,4
19106,8898346,1015715,4
19106,8899388,8102238,4
19106,1066985,8892077,4
19106,1031008,1004629,4
19106,1086125,8892046,4
19106,8898239,1092018,4
19106,8891893,1004631,4
19106,7108655,1018079,4
19106,1017582,8139010,4
19106,8891793,8899105,4
19106,8105258,1096400,4
19106,1059439,1094226,4
19106,1080395,1097275,4
19106,8894119,8895211,4
19107,8898299,1005682,4
19107,1004903,8895177,4
19107,8895174,1087589,4
19107,8891568,1015717,4
19107,8897456,1076739,4
19107,8891613,1085415,4
19107,7107028,8897457,4
19107,5102983,8893368,4
19107,7108655,8571648,4
19107,8896148,1063330,4
19107,1033871,8891666,4
19107,1077606,1096058,4
19107,5103324,8893111,4
19107,8892932,1072102,4
19107,1072102,1069492,4
19107,1069499,8894614,4
19107,1096089,8894583,4
19107,8894583,1059580,4
19107,5102718,1047947,4
19107,8895174,1090597,4
19107,1016610,1060986,4
19107,1061083,1013459,4
19107,8895182,1066277,4
19107,1086706,1026359,1
19107,1077483,8892077,4
19107,8891957,8895232,4
19107,8895175,1049249,4
19107,8896162,8896162,1
19107,8893697,8893909,4
19107,1089123,8894424,4
19107,8891580,8898056,4
19107,1086442,1025097,4
19107,8894097,1010566,4
19107,1063158,1065707,4
19107,1014137,1011590,4
19107,8893999,1087230,4
19107,1060215,1060219,2
19107,8571241,1086126,4
19107,1004632,1096417,4
19107,1096417,1057881,4
19107,1057881,1016370,4
19107,1082014,1011333,4
19107,8891985,1013801,4
19107,1014304,1089007,4
19107,1034295,8890452,4
19107,1001355,1096598,4
19107,8891916,1096033,4
19107,8898412,1013374,4
19107,8891091,8899164,1
19107,8892164,1082481,4
19107,8894779,1029617,4
19107,8891783,1096066,4
19107,8571791,1060506,4
19107,1060616,1058409,4
19107,1049511,8890738,4
19107,8896198,1069899,4
19107,1093122,1039135,4
19107,8106011,1058409,4
19107,8892490,8892931,4
19107,1059893,1085736,4
19107,8892080,8893791,4
19107,8891180,8893108,4
19107,1068273,1010566,4
19107,1079947,1054671,4
19107,1079947,1054671,4
19107,8894862,1079643,4
19107,1033789,8897100,4
19107,8897097,1017060,2
19107,1033868,1078030,4
19107,1078018,8899104,4
19107,8105258,8898311,4
19107,8897092,1065185,4
19107,1065046,1061819,4
19107,7107108,7107109,2
19107,7107109,8894400,4
19107,8892364,1066516,4
19107,1027720,8891793,4
19107,8895503,8200910,4
19107,1062424,1049968,4
19107,8892609,1072269,4
19107,1053575,8100808,4
19107,1039180,1087188,4
19107,8890691,1016365,4
19107,1016366,8892164,4
19107,8892182,8895171,3
19107,8895173,1081892,4
19107,8893919,1085790,4
19107,8891904,8895125,4
19107,8891904,8895125,4
19107,8892624,1059398,4
19107,8898528,1013925,4
19107,1090116,1005705,4
19107,1087588,1086151,1
19107,8891580,8891452,4
19107,8571883,1059398,4
19107,5104228,1047712,4
19107,8571739,8173110,4
19107,1058608,8891577,4
19107,8893500,1087188,4
19107,8891418,1096067,4
19107,7104890,1075227,4
19107,8891863,1096417,4
19107,1096417,1096417,1
19107,8101525,8891500,4
19107,1086346,1008265,4
19107,1086227,1079643,4
19107,1033789,1066553,4
19107,8891907,8200910,4
19108,8897258,1090959,4
19108,8891083,1017344,4
19108,1089626,8892115,4
19108,1037503,1037503,2
19108,8891864,8891162,4
19108,1065844,8892115,4
19108,8101256,1096089,4
19108,8105326,1084126,4
19108,7108747,1015716,4
19108,8890943,1089952,4
19108,1042979,8571665,4
19108,1080395,8891347,4
19108,1005025,1018315,4
19108,1091628,1035672,4
19108,7108749,1039606,1
19108,1039606,1058409,4
19108,8895128,8896991,4
19108,1084125,1090062,4
19108,8256500,1068699,4
19108,8893999,1074742,4
19108,1028478,7107589,4
19108,1083126,7108654,4
19108,1086107,8898299,4
19108,1033718,8892569,4
19108,8895170,1079956,4
19108,1033964,8898300,4
19108,1033964,8898300,4
19108,5102983,1013364,4
19108,8897029,8894778,4
19108,8897029,8894778,4
19108,1082486,1015716,4
19108,8890944,8893697,4
19108,8895121,1045565,4
19108,7109372,5104183,4
19108,8894438,1094507,4
19108,8890690,1088786,4
19108,1039136,8895038,4
19108,8894427,1025096,4
19108,1025097,1071759,4
19108,1071652,1071664,1
19108,1093601,1074466,4
19108,1094137,1037553,4
19108,1037553,1045565,4
19108,1058962,7107135,4
19108,1091430,8894779,4
19108,1083464,1083464,1
19108,1096728,1096731,1
19108,1013164,1083175,4
19108,8890906,8890582,4
19108,8890585,8891786,4
19108,8890790,8893108,4
19108,1068273,1093602,4
19108,1060506,1067786,4
19108,8898227,8897494,4
19108,1089250,8896506,1
19108,1016726,8896689,4
19108,8891875,8134310,4
19108,1010529,1090557,4
19108,1037367,1015099,4
19108,8895964,1039159,4
19108,1037357,8897914,4
19108,1039279,1082747,4
19108,1081400,1045572,4
19108,1069699,1043858,4
19108,8891383,8891990,4
19108,1095897,1004672,4
19108,1086108,1086126,4
19108,1004632,8891855,4
19108,8891794,8895872,4
19108,8894791,1033870,4
19108,1081267,8101772,4
19108,8584800,8891654,4
19108,1027679,1004813,4
19108,1086107,8346010,4
19108,8892569,1017344,4
19108,1089626,8193500,4
19108,1035903,1029069,4
19108,1096066,8900151,4
19108,8898533,8896689,4
19108,8891875,1089485,4
19108,1033704,8897456,4
19108,8897457,8896501,4
19108,8895161,1057946,4
19108,8892910,1087668,4
19108,1047946,1076739,4
19108,7105608,7105609,1
19108,8891515,1066277,4
19108,1077483,8897234,4
19108,8895135,7107251,4
19108,1011526,8891520,4
19108,1044345,1072344,4
19108,1063258,1063258,1
19108,8895124,1068699,4
19108,1015723,1089167,4
19108,7107598,1039181,4
19108,8895146,1039263,4
19108,8895205,1011875,2
19108,8107034,8898300,4
19108,1089245,1045572,4
19108,1047981,8181900,4
19108,8895479,1010910,4
19108,8100884,8105656,4
19108,1059234,1026393,4
19108,1037367,1064464,4
19108,8897259,8892922,4
19108,1087533,8186000,4
19108,1033787,8892466,4
19108,8346100,1051370,4
19108,1051153,8896163,1
19108,8102237,1077168,4
19108,8899873,8898300,4
19108,8893909,1096090,4
19108,8894613,1030583,4
19109,1047981,1051343,4
19109,1049959,8897457,4
19109,8897457,8897863,4
19109,8894896,1013628,4
19109,1011468,1035674,4
19109,7107281,1045565,4
19109,7109372,1061679,4
19109,1061872,8891540,4
19109,8891666,8896689,4
19109,8891875,1015999,4
19109,8640700,1014178,4
19109,1065143,1082824,4
19109,8899517,8899520,2
19109,1037460,8894761,4
19109,1094173,1018841,1
19109,1014878,8571599,4
19109,8891430,1004756,4
19109,1086113,1045565,4
19109,8107093,8107093,1
19109,1058962,8893706,4
19109,1066702,8892115,4
19109,1088916,1011344,4
19109,1084125,1039181,4
19109,1015771,1085778,4
19109,1031020,1072738,4
19109,1072903,8892247,4
19109,1092278,1017634,4
19109,8195100,1044181,4
19109,1049911,1086113,4
19109,1004632,8895344,4
19109,8895792,1083514,4
19109,1091430,8894438,4
19109,1079792,1094511,4
19109,8193510,1015892,4
19109,1091061,8895124,4
19109,8891724,1091429,4
19109,8895053,7109279,4
19109,8893792,8346010,4
19109,8892585,1028499,4
19109,8892585,1028499,1
19109,8892585,1028499,4
19109,8103435,8103435,1
19109,1037367,1065569,4
19109,1090733,8571570,4
19109,8897233,1047236,4
19109,1047798,8897914,4
19109,8900148,8895169,4
19109,8101829,1017934,4
19109,8104931,8898315,4
19109,8896055,8894271,4
19109,8895171,8101829,4
19109,8896009,8898300,4
19109,8898033,1073429,4
19109,8894119,8107259,4
19109,8142410,1062790,4
19109,8894402,8891453,4
19109,8891451,8891451,1
19109,8891615,8193500,4
19109,1089194,1089194,1
19109,8893926,1058409,4
19109,8892416,8896988,4
19109,8895155,1078589,4
19109,8891323,1089344,4
19109,8897029,1080002,4
19109,1013864,1087633,4
19109,1067865,1087188,4
19109,8894410,1086559,4
19109,1075197,1033661,4
19109,1093973,8891957,4
19109,8896325,1015715,4
19109,8898530,8891356,4
19109,8896390,1086139,2
19109,1067261,1067504,4
19109,1086125,1017136,4
19109,1011526,1033788,4
19109,8891992,8898908,4
19109,1079746,1088786,4
19109,8193510,1087470,4
19109,8897558,1094245,4
19109,1079991,1083067,4
19109,1082264,7107586,2
19109,1083068,8894189,4
19109,8894189,8895254,4
19109,1035666,1031547,4
19109,1031545,1092043,1
19109,1033673,8571009,4
19109,8895052,8892115,4
19109,1036810,8242200,4
19109,1012262,8895399,4
19109,8895178,1004674,4
19109,1086114,1097503,4
19109,8894232,1087667,2
19109,1057781,1066348,4
19109,1026834,1086985,4
19109,1071344,1071343,1
19109,1061052,1022981,4
19109,8894405,1083970,4
19109,1096052,1094098,4
19109,1010914,8894796,4
19109,8103452,1013514,4
19109,1062539,1082282,1
19109,1013364,8895359,4
19109,1086627,7107281,4
19109,1065313,8894276,4
19109,8896926,1039181,4
19109,8892114,1090378,4
19109,8890737,8891724,4
19109,1045548,1062416,4
19109,8101971,8891794,4
19109,1066277,1018315,4
19109,1089609,7108654,4
19109,1086107,8572145,4
19109,1080395,1082170,4
19109,8899388,8894424,4
19109,1076758,1038955,4
19109,1096053,1016216,4
19200,,8892491,1
19200,8892491,1059594,4
19200,8296910,1093660,4
19200,8892213,1096679,4
19200,1011545,7108621,4
19200,8890715,8894585,4
19200,1081938,7108621,4
19200,8890715,1090678,4
19200,1017824,1092355,4
19200,1035301,1095193,4
19200,8891146,1083526,4
19200,1083239,8897972,4
19200,8891104,1096994,4
19200,1033834,7107448,4
19200,1037805,1094295,4
19200,1014356,1090557,4
19200,8101587,7108651,4
19200,7108621,1059594,4
19200,8296910,8296900,1
19200,8570589,8101829,4
19200,8570589,8101829,4
19200,8894219,8199000,4
19200,8571685,1068701,4
19200,1068996,1072034,4
19200,1050179,8893658,4
19200,8895169,1017804,4
19200,1014810,1028636,4
19200,8891012,8102126,4
19200,8891920,1026866,4
19200,8897217,8897217,1
19200,1026826,8894583,4
19200,1039255,1005009,4
19200,8891402,1028636,4
