LINK_ID,AVG_DAILY_TOTAL_COUNT,MAX_DAILY_TRAFFIC,PERCENTILE
1044541,1.1538461538461537,3,0.00
1044542,1.4794520547945205,4,0.00
1044543,3.3130434782608695,7,0.00
1044544,6.418032786885246,15,0.00
1044545,1.0,1,0.00
1044546,1.0,1,0.00
1044547,4.739495798319328,13,0.00
1044548,3.3130434782608695,7,0.00
1044551,1.0,1,0.00
1044552,2.074766355140187,4,0.00
1044553,1.25,2,0.00
1044554,1.2916666666666667,3,0.00
1044555,2.1904761904761907,7,0.00
1044556,1.0,1,0.00
1044557,1.2857142857142858,4,0.00
1044558,35.22950819672131,62,0.01
1044559,3.5545454545454547,10,0.00
1044560,1.4545454545454546,4,0.00
1044563,1.0689655172413792,3,0.00
1044564,1.7011494252873562,4,0.00
1044565,3.452830188679245,8,0.00
1044566,1.0,1,0.00
1044567,1.0,1,0.00
1044568,1.3488372093023255,3,0.00
1044569,3.0530973451327434,8,0.00
1044570,1.0,1,0.00
1044571,1.3137254901960784,3,0.00
1044575,1.0,1,0.00
1044576,1.0,1,0.00
1044577,1.2727272727272727,2,0.00
1044579,1.0,1,0.00
1044580,1.0,1,0.00
1044582,1.6666666666666667,3,0.00
1044587,80.52459016393442,129,0.02
1044588,1.0714285714285714,2,0.00
1044589,60.28688524590164,94,0.01
1044590,548.7540983606557,800,0.11
1044591,1.21875,3,0.00
1044592,1.744186046511628,5,0.00
1044593,4.831932773109243,16,0.00
1044594,11.032786885245901,25,0.00
1044595,1.2352941176470589,2,0.00
1044596,564.139344262295,838,0.12
1044597,3.9292035398230087,12,0.00
1044598,526.6967213114754,782,0.11
1044599,16.19672131147541,32,0.00
1044600,566.8360655737705,839,0.12
1044601,529.8852459016393,776,0.11
1044602,1.173913043478261,2,0.00
1044603,536.6229508196722,786,0.11
1044604,1.2105263157894737,3,0.00
1044606,15.180327868852459,27,0.00
1044607,1.3650793650793651,2,0.00
1044608,1.0,1,0.00
1044609,1.4583333333333333,4,0.00
1044610,15.459016393442623,28,0.00
1044611,1.0,1,0.00
1044612,513.8524590163935,773,0.11
1044613,12.418032786885245,25,0.00
1044614,1.2727272727272727,3,0.00
1044615,3.4601769911504423,8,0.00
1044616,2.057142857142857,5,0.00
1044617,3.396694214876033,7,0.00
1044618,1.1607142857142858,3,0.00
1044619,528.1475409836065,806,0.11
1044620,1.2413793103448276,3,0.00
1044621,20.28688524590164,42,0.00
1044622,6.598360655737705,17,0.00
1044623,1.2380952380952381,3,0.00
1044624,1.0,1,0.00
1044625,15.778688524590164,29,0.00
1044626,1.0625,2,0.00
1044627,8.860655737704919,17,0.00
1044628,1.5348837209302326,5,0.00
1044629,19.270491803278688,33,0.00
1044630,12.098360655737705,21,0.00
1044631,30.721311475409838,52,0.01
1044632,1.263157894736842,3,0.00
1044633,13.48360655737705,29,0.00
1044634,16.827868852459016,38,0.00
1044635,1.0,1,0.00
1044636,1.647887323943662,4,0.00
1044637,5.973214285714286,16,0.00
1044638,2.244186046511628,7,0.00
1044639,6.254098360655738,16,0.00
1044640,1.1923076923076923,3,0.00
1044641,1.7922077922077921,6,0.00
1044642,13.916666666666666,29,0.00
1044643,12.336065573770492,29,0.00
1044644,20.34426229508197,40,0.00
1044645,23.459016393442624,49,0.00
1044646,7.537190082644628,19,0.00
1044647,8.330508474576272,19,0.00
1044648,23.016393442622952,41,0.00
1044649,3.0186915887850465,6,0.00
1044650,1.0,1,0.00
1044651,42.72950819672131,81,0.01
1044652,1.32,3,0.00
1044653,2.3118279569892475,6,0.00
1044654,1.0,1,0.00
1044655,1.3492063492063493,3,0.00
1044656,2.311111111111111,6,0.00
1044657,1.3333333333333333,2,0.00
1044658,28.65573770491803,58,0.01
1044659,10.598360655737705,22,0.00
1044660,1.0,1,0.00
1044661,9.049180327868852,24,0.00
1044662,10.040983606557377,30,0.00
1044663,21.418032786885245,46,0.00
1044664,1.8571428571428572,4,0.00
1044665,1.9,4,0.00
1044666,22.07377049180328,47,0.00
1044667,11.540983606557377,22,0.00
1044676,1.3157894736842106,3,0.00
1044677,1.3539823008849559,8,0.00
1044678,1.1764705882352942,2,0.00
1044679,1.3461538461538463,3,0.00
1044680,1.467741935483871,5,0.00
1044683,1.3414634146341464,4,0.00
1044684,1.3305785123966942,4,0.00
1044688,1.0,1,0.00
1044689,1.0,1,0.00
1044690,1.5,5,0.00
1044691,1.3305785123966942,4,0.00
1044692,1.3636363636363635,3,0.00
1044693,1.0,1,0.00
1044701,1.523076923076923,4,0.00
1044702,1.9893617021276595,6,0.00
1044703,23.172131147540984,41,0.00
1044704,22.93388429752066,41,0.00
1044707,1.2903225806451613,3,0.00
1044708,1.0,1,0.00
1044709,1.0,1,0.00
1044710,1.791044776119403,5,0.00
1044711,2.8260869565217392,22,0.00
1044712,41.07377049180328,71,0.01
1044713,43.459016393442624,71,0.01
1044714,1.25,2,0.00
1044715,43.60655737704918,72,0.01
1044716,40.721311475409834,70,0.01
1044719,1.3888888888888888,3,0.00
1044720,1.3902439024390243,3,0.00
1044721,1.1818181818181819,2,0.00
1044722,1.1666666666666667,2,0.00
1044724,1.0,1,0.00
1044725,1.375,4,0.00
1044728,3.2222222222222223,22,0.00
1044739,2.4653465346534653,8,0.00
1044740,4.38135593220339,16,0.00
1044741,2.2278481012658227,13,0.00
1044742,1.3333333333333333,3,0.00
1044743,2.4893617021276597,10,0.00
1044744,1.9875,7,0.00
1044745,1.643835616438356,4,0.00
1044754,1.0714285714285714,2,0.00
1044755,2.223684210526316,9,0.00
1044756,1.4428571428571428,4,0.00
1044757,3.8230088495575223,15,0.00
1044761,1.125,2,0.00
1044762,1.0,1,0.00
1044767,3.5555555555555554,14,0.00
1044768,1.0,1,0.00
1044769,1.4318181818181819,5,0.00
1044770,1.469387755102041,4,0.00
1044771,1.6981132075471699,6,0.00
1044772,1.0,1,0.00
1044773,1.320754716981132,3,0.00
1044774,1.5512820512820513,3,0.00
1044780,41.63934426229508,77,0.01
1044781,39.59016393442623,75,0.01
1044782,3.125,9,0.00
1044783,3.8728813559322033,11,0.00
1044784,1.0,1,0.00
1044785,1.5,2,0.00
1044786,4.016949152542373,11,0.00
1044787,4.52542372881356,18,0.00
1044788,2.011764705882353,6,0.00
1044789,1.12,2,0.00
1044790,2.2,15,0.00
1044791,44.049180327868854,79,0.01
1044792,38.86065573770492,71,0.01
1044793,38.9344262295082,71,0.01
1044794,41.59836065573771,76,0.01
1044795,3.267326732673267,10,0.00
1044796,5.066115702479339,20,0.00
1044797,1.2142857142857142,3,0.00
1044798,4.133928571428571,10,0.00
1044799,2.7168141592920354,9,0.00
1044800,2.0090909090909093,6,0.00
1044802,1.2040816326530612,2,0.00
1044803,43.778688524590166,81,0.01
1044804,37.78688524590164,69,0.01
1044805,37.73770491803279,69,0.01
1044806,44.22950819672131,82,0.01
1044807,4.848739495798319,12,0.00
1044808,4.352459016393443,10,0.00
1044809,1.7640449438202248,4,0.00
1044810,2.3963963963963963,6,0.00
1044811,4.180327868852459,9,0.00
1044812,1.435483870967742,4,0.00
1044813,1.492537313432836,5,0.00
1044814,1.0,1,0.00
1044815,2.2857142857142856,5,0.00
1044816,1.0,1,0.00
1044823,1.3,3,0.00
1044824,2.369047619047619,6,0.00
1044826,1.1176470588235294,2,0.00
1044827,2.641509433962264,7,0.00
1044828,2.1481481481481484,6,0.00
1044829,2.1058823529411765,7,0.00
1044830,2.650943396226415,7,0.00
1044831,1.5,3,0.00
1044832,1.0,1,0.00
1044833,1.4,3,0.00
1044835,1.0,1,0.00
1044836,2.284090909090909,6,0.00
1044837,1.0869565217391304,2,0.00
1044838,1.0,1,0.00
1044840,1.05,2,0.00
1044842,1.25,3,0.00
1044843,1.1818181818181819,3,0.00
1044844,1.0,1,0.00
1044845,41.52459016393443,76,0.01
1044846,1.3235294117647058,2,0.00
1044847,3.443298969072165,8,0.00
1044848,1.105263157894737,2,0.00
1044849,1.25,5,0.00
1044850,2.010989010989011,10,0.00
1044851,1.236842105263158,3,0.00
1044852,2.4367816091954024,12,0.00
1044853,2.6548672566371683,10,0.00
1044854,1.565217391304348,6,0.00
1044855,2.0,4,0.00
1044856,1.0,1,0.00
1044857,1.0909090909090908,2,0.00
1044858,1.0,1,0.00
1044859,1.0,1,0.00
1044860,1.0,1,0.00
1044861,1.507462686567164,7,0.00
1044862,1.0909090909090908,2,0.00
1044863,1.0769230769230769,2,0.00
1044864,42.532786885245905,79,0.01
1044865,1.3728813559322033,5,0.00
1044866,2.485981308411215,6,0.00
1044867,58.58196721311475,125,0.01
1044868,1.0,1,0.00
1044869,1.0,1,0.00
1044870,55.295081967213115,120,0.01
1044871,1.0,1,0.00
1044872,1.3636363636363635,3,0.00
1044873,1.6333333333333333,4,0.00
1044874,1.0869565217391304,2,0.00
1044875,53.32786885245902,119,0.01
1044876,3.2962962962962963,10,0.00
1044877,3.5045871559633026,10,0.00
1044878,54.5,122,0.01
1044880,1.0909090909090908,2,0.00
1044883,1.0,1,0.00
1044884,1.8529411764705883,6,0.00
1044887,35.377049180327866,80,0.01
1044888,1.2666666666666666,2,0.00
1044889,1.5263157894736843,4,0.00
1044890,20.983333333333334,44,0.00
1044891,35.368852459016395,80,0.01
1044892,41.68852459016394,58,0.01
1044893,35.40163934426229,82,0.01
1044894,4.666666666666667,13,0.00
1044895,19.9672131147541,42,0.00
1044896,9.090909090909092,20,0.00
1044897,42.450819672131146,62,0.01
1044898,32.549180327868854,74,0.01
1044899,7.177966101694915,16,0.00
1044901,38.68032786885246,85,0.01
1044902,5.991596638655462,16,0.00
1044903,4.587155963302752,13,0.00
1044904,1.5510204081632653,4,0.00
1044905,1.6231884057971016,4,0.00
1044906,2.267857142857143,5,0.00
1044907,3.5964912280701755,8,0.00
1044908,2.388888888888889,7,0.00
1044909,2.954954954954955,5,0.00
1044910,1.3225806451612903,4,0.00
1044911,33.91803278688525,61,0.01
1044912,33.33606557377049,60,0.01
1044913,33.049180327868854,60,0.01
1044914,34.0,61,0.01
1044917,5.949579831932773,14,0.00
1044918,5.159663865546219,12,0.00
1044919,1.0,1,0.00
1044920,4.310924369747899,11,0.00
1044921,5.607142857142857,14,0.00
1044922,2.6020408163265305,7,0.00
1044924,1.0,1,0.00
1044925,1.9907407407407407,6,0.00
1044926,4.171717171717172,12,0.00
1044929,3.439655172413793,11,0.00
1044930,4.218487394957983,12,0.00
1044931,1.0,1,0.00
1044932,7.776859504132231,18,0.00
1044933,8.487603305785123,19,0.00
1044934,4.024590163934426,11,0.00
1044935,1.0,1,0.00
1044936,1.2857142857142858,3,0.00
1044937,1.2,2,0.00
1044938,1.0,1,0.00
1044939,1.2,3,0.00
1044940,1.1666666666666667,2,0.00
1044942,1.0,1,0.00
1044943,1.1666666666666667,2,0.00
1044944,1.0,1,0.00
1044945,1.0,1,0.00
1044946,2.4216867469879517,7,0.00
1044947,1.0,1,0.00
1044948,1.0,1,0.00
1044949,1.0,1,0.00
1044950,1.0,1,0.00
1044951,1.0,1,0.00
1044952,1.0,1,0.00
1044953,1.1111111111111112,2,0.00
1044954,1.0,1,0.00
1044955,538.2459016393443,798,0.11
1044956,550.016393442623,811,0.11
1044957,1.2916666666666667,3,0.00
1044959,550.4180327868852,814,0.12
1044960,1.0,1,0.00
1044961,1.0,1,0.00
1044962,1.0,1,0.00
1044963,1.3392857142857142,3,0.00
1044964,3.5051546391752577,9,0.00
1044965,4.161016949152542,10,0.00
1044966,1.0,1,0.00
1044967,1.0,1,0.00
1044968,2.957894736842105,7,0.00
1044969,29.475409836065573,59,0.01
1044970,18.204918032786885,39,0.00
1044971,18.262295081967213,39,0.00
1044972,25.647540983606557,52,0.01
1044973,1.0,1,0.00
1044974,5.247863247863248,15,0.00
1044975,3.6814159292035398,12,0.00
1044976,1.0,1,0.00
1044977,3.303921568627451,11,0.00
1044978,3.4166666666666665,10,0.00
1044979,21.21311475409836,42,0.00
1044980,17.37704918032787,38,0.00
1044981,1.08,2,0.00
1044982,1.0,1,0.00
1044983,33.47540983606557,61,0.01
1044984,1.0,1,0.00
1044985,4.163934426229508,10,0.00
1044986,2.3793103448275863,8,0.00
1044988,2.367088607594937,6,0.00
1044989,1.0,1,0.00
1044990,1.0,1,0.00
1044991,1.0,1,0.00
1044993,1.0,1,0.00
1044994,2.081081081081081,4,0.00
1044995,2.5128205128205128,6,0.00
1044996,39.532786885245905,70,0.01
1044997,1.0,1,0.00
1044998,1.0,1,0.00
1044999,41.33606557377049,73,0.01
1045000,33.50819672131148,62,0.01
1045001,1.0555555555555556,2,0.00
1045002,7.347107438016529,17,0.00
1045003,17.311475409836067,38,0.00
1045004,18.40983606557377,40,0.00
1045005,25.639344262295083,53,0.01
1045006,1.6666666666666667,5,0.00
1045007,1.7794117647058822,5,0.00
1045008,1.6486486486486487,5,0.00
1045009,1.0,1,0.00
1045010,4.654205607476635,15,0.00
1045011,8.467213114754099,20,0.00
1045012,7.426229508196721,19,0.00
1045013,3.811320754716981,11,0.00
1045014,1.2,2,0.00
1045015,1.0,1,0.00
1045016,3.5686274509803924,10,0.00
1045017,1.0,1,0.00
1045018,1.1538461538461537,3,0.00
1045019,4.425925925925926,12,0.00
1045020,1.0,1,0.00
1045021,3.6638655462184873,10,0.00
1045022,3.7289719626168223,10,0.00
1045023,3.6186440677966103,11,0.00
1045024,2.9393939393939394,9,0.00
1045025,41.59836065573771,69,0.01
1045026,1.1176470588235294,3,0.00
1045027,1.0,1,0.00
1045028,2.0865384615384617,7,0.00
1045029,32.631147540983605,63,0.01
1045030,533.1803278688525,798,0.11
1045031,25.34426229508197,46,0.01
1045032,23.434426229508198,42,0.00
1045033,1.2608695652173914,3,0.00
1045034,27.811475409836067,48,0.01
1045035,1.4385964912280702,5,0.00
1045036,1.4482758620689655,4,0.00
1045037,1.2363636363636363,3,0.00
1045038,2.202247191011236,6,0.00
1045039,1.8461538461538463,6,0.00
1045040,2.2542372881355934,6,0.00
1045041,1.8762886597938144,7,0.00
1045042,3.623762376237624,12,0.00
1045043,2.81981981981982,8,0.00
1045045,1.25,3,0.00
1045046,3.6470588235294117,8,0.00
1045047,2.9292035398230087,7,0.00
1045048,4.361344537815126,12,0.00
1045049,3.672268907563025,8,0.00
1045050,2.0842105263157893,7,0.00
1045052,1.0161290322580645,2,0.00
1045053,1.6477272727272727,5,0.00
1045054,1.0,1,0.00
1045055,1.1714285714285715,3,0.00
1045056,1.821917808219178,5,0.00
1045057,1.0,1,0.00
1045058,1.0,1,0.00
1045059,1.5098039215686274,4,0.00
1045060,1.6507936507936507,4,0.00
1045064,1.0,1,0.00
1045065,14.78688524590164,34,0.00
1045066,23.40983606557377,42,0.00
1045067,1.5573770491803278,4,0.00
1045068,1.288888888888889,3,0.00
1045069,1.075,2,0.00
1045070,1.8275862068965518,6,0.00
1045071,1.0,1,0.00
1045072,1.0714285714285714,2,0.00
1045073,2.1052631578947367,7,0.00
1045074,581.4590163934427,857,0.12
1045075,532.9672131147541,788,0.11
1045076,535.5081967213115,792,0.11
1045077,25.360655737704917,53,0.01
1045078,1.6226415094339623,4,0.00
1045079,34.385245901639344,71,0.01
1045080,42.032786885245905,75,0.01
1045081,1.4328358208955223,4,0.00
1045082,19.050847457627118,37,0.00
1045083,1.0833333333333333,2,0.00
1045084,4.428571428571429,12,0.00
1045085,4.441441441441442,12,0.00
1045086,3.6,10,0.00
1045087,2.8505747126436782,9,0.00
1045088,2.801980198019802,7,0.00
1045089,3.8877551020408165,11,0.00
1045090,33.622950819672134,59,0.01
1045091,1.0,1,0.00
1045092,1.0,1,0.00
1045093,5.066115702479339,12,0.00
1045094,1.0,1,0.00
1045095,1.0,1,0.00
1045096,1.2083333333333333,3,0.00
1045097,1.0,1,0.00
1045099,1.2105263157894737,3,0.00
1045100,3.6625,10,0.00
1045101,3.6455696202531644,10,0.00
1045102,1.9081632653061225,5,0.00
1045103,2.1481481481481484,7,0.00
1045104,19.322033898305083,36,0.00
1045105,18.43220338983051,37,0.00
1045106,18.923076923076923,35,0.00
1045107,2.0842105263157893,7,0.00
1045108,1.2413793103448276,4,0.00
1045109,1.3333333333333333,2,0.00
1045110,1.0,1,0.00
1045111,1.0,1,0.00
1045112,1.8620689655172413,6,0.00
1045113,581.9262295081967,857,0.12
1045114,9.278688524590164,19,0.00
1045115,546.1475409836065,810,0.11
1045116,41.942622950819676,74,0.01
1045117,8.319672131147541,21,0.00
1045118,3.1320754716981134,11,0.00
1045120,6.737704918032787,17,0.00
1045121,1.0,1,0.00
1045122,3.8666666666666667,11,0.00
1045123,38.459016393442624,64,0.01
1045124,1.3181818181818181,4,0.00
1045125,1.4166666666666667,4,0.00
1045126,3.0760869565217392,10,0.00
1045127,2.1359223300970873,5,0.00
1045128,1.513157894736842,3,0.00
1045129,1.5194805194805194,4,0.00
1045130,3.8979591836734695,12,0.00
1045131,1.3013698630136987,3,0.00
1045132,1.0,1,0.00
1045134,36.721311475409834,65,0.01
1045135,33.84426229508197,54,0.01
1045136,33.59836065573771,59,0.01
1045137,1.0833333333333333,2,0.00
1045138,1.6818181818181819,5,0.00
1045139,1.3333333333333333,2,0.00
1045140,1.0,1,0.00
1045141,1.6162790697674418,5,0.00
1045142,19.084745762711865,37,0.00
1045143,1.1944444444444444,3,0.00
1045144,5.371900826446281,13,0.00
1045145,11.418032786885245,25,0.00
1045146,2.5054945054945055,8,0.00
1045147,10.052173913043479,27,0.00
1045148,554.6803278688525,821,0.12
1045149,1.0,1,0.00
1045151,1.0,1,0.00
1045152,1.0,1,0.00
1045153,1.0,1,0.00
1045154,1.0,1,0.00
1045155,1.0161290322580645,2,0.00
1045156,1.0,1,0.00
1045157,1.0,1,0.00
1045158,1.0,1,0.00
1045160,1.711111111111111,5,0.00
1045162,1.5617977528089888,4,0.00
1045166,1.0,1,0.00
1045167,1.0,1,0.00
1045169,1.0,1,0.00
1045170,1.0,1,0.00
1045172,1.0,1,0.00
1045173,1.096774193548387,2,0.00
1045174,1.04,2,0.00
1045175,3.4245283018867925,8,0.00
1045176,1.3157894736842106,2,0.00
1045177,3.5702479338842976,10,0.00
1045179,8.281818181818181,16,0.00
1045180,1.0769230769230769,2,0.00
1045187,1.0,1,0.00
1045188,8.2,18,0.00
1045189,1.2162162162162162,3,0.00
1045190,1.0,1,0.00
1045191,1.2571428571428571,3,0.00
1045192,3.834710743801653,9,0.00
1045193,1.263157894736842,3,0.00
1045196,1.0,1,0.00
1045197,1.2333333333333334,3,0.00
1045198,1.4727272727272727,3,0.00
1045199,1.3928571428571428,4,0.00
1045200,1.105263157894737,2,0.00
1045201,10.532786885245901,21,0.00
1045202,1.0,1,0.00
1045203,2.6283185840707963,7,0.00
1045214,1.0,1,0.00
1045215,1.518987341772152,6,0.00
1045216,1.0,1,0.00
1045217,1.4166666666666667,3,0.00
1045218,1.4406779661016949,4,0.00
1045219,1.4545454545454546,4,0.00
1045220,1.3076923076923077,2,0.00
1045221,1.0,1,0.00
1045222,1.5342465753424657,4,0.00
1045223,1.9705882352941178,5,0.00
1045224,1.0,1,0.00
1045225,1.0,1,0.00
1045227,2.9583333333333335,8,0.00
1045228,1.0,1,0.00
1045231,1.0,1,0.00
1045233,1.125,2,0.00
1045234,1.0,1,0.00
1045235,1.0,1,0.00
1045236,1.8732394366197183,7,0.00
1045239,1.0,1,0.00
1045240,1.0,1,0.00
1045244,1.0833333333333333,2,0.00
1045245,1.5,4,0.00
1045246,2.413793103448276,6,0.00
1045247,1.4791666666666667,4,0.00
1045248,1.1219512195121952,3,0.00
1045249,1.0,1,0.00
1045250,1.7246376811594204,5,0.00
1045251,1.1333333333333333,2,0.00
1045252,1.105263157894737,2,0.00
1045253,1.0,1,0.00
1045254,1.8918918918918919,6,0.00
1045255,1.0,1,0.00
1045256,1.0555555555555556,2,0.00
1045257,1.1666666666666667,2,0.00
1045258,1.435897435897436,3,0.00
1045259,1.0,1,0.00
1045260,6.350877192982456,15,0.00
1045261,3.4215686274509802,12,0.00
1045262,1.0,1,0.00
1045263,1.0,1,0.00
1045264,1.6666666666666667,3,0.00
1045265,1.0,1,0.00
1045266,1.0,1,0.00
1045267,1.0,1,0.00
1045268,1.4545454545454546,4,0.00
1045269,1.0,1,0.00
1045270,1.565217391304348,4,0.00
1045271,1.0,1,0.00
1045272,1.1333333333333333,2,0.00
1045273,1.0,1,0.00
1045275,1.1538461538461537,2,0.00
1045276,1.0,1,0.00
1045277,2.0,2,0.00
1045278,1.0,1,0.00
1045279,1.0,1,0.00
1045288,2.696969696969697,6,0.00
1045289,1.7475728155339805,4,0.00
1045290,1.24,3,0.00
1045292,1.3389830508474576,3,0.00
1045293,1.0,1,0.00
1045295,1.3636363636363635,3,0.00
1045296,1.0,1,0.00
1045297,1.5689655172413792,5,0.00
1045298,2.453781512605042,5,0.00
1045299,1.0,1,0.00
1045300,1.4918032786885247,4,0.00
1045301,1.7142857142857142,5,0.00
1045302,1.0,1,0.00
1045303,1.24,3,0.00
1045304,2.433628318584071,6,0.00
1045305,2.566371681415929,8,0.00
1045306,3.130841121495327,8,0.00
1045307,8.808695652173913,18,0.00
1045310,1.25,2,0.00
1045311,1.540983606557377,4,0.00
1045312,1.0,1,0.00
1045313,1.0,1,0.00
1045314,2.6862745098039214,8,0.00
1045315,1.0526315789473684,2,0.00
1045316,3.326923076923077,12,0.00
1045317,1.1875,2,0.00
1045318,1.0,1,0.00
1045319,1.0,1,0.00
1045320,1.1714285714285715,2,0.00
1045321,1.0,1,0.00
1045322,2.06,7,0.00
1045323,3.0,8,0.00
1045324,6.623853211009174,16,0.00
1045332,1.2173913043478262,2,0.00
1045333,1.4259259259259258,3,0.00
1045334,1.6153846153846154,4,0.00
1045335,1.8055555555555556,5,0.00
1045336,1.2857142857142858,3,0.00
1045337,1.0,1,0.00
1045338,1.4545454545454546,4,0.00
1045339,1.173913043478261,3,0.00
1045340,1.0588235294117647,2,0.00
1045341,1.8214285714285714,5,0.00
1045342,1.1428571428571428,3,0.00
1045343,1.6615384615384616,5,0.00
1045344,1.4489795918367347,4,0.00
1045345,1.3214285714285714,4,0.00
1045346,1.752808988764045,5,0.00
1045348,1.263157894736842,3,0.00
1045350,1.3902439024390243,4,0.00
1045351,2.217948717948718,7,0.00
1045352,1.7142857142857142,5,0.00
1045353,5.20353982300885,25,0.00
1045354,6.756756756756757,27,0.00
1045355,2.4285714285714284,9,0.00
1045356,1.42,4,0.00
1045357,5.633333333333334,14,0.00
1045358,4.669421487603306,13,0.00
1045359,1.4107142857142858,3,0.00
1045360,1.462962962962963,6,0.00
1045361,1.8676470588235294,7,0.00
1045362,2.3,6,0.00
1045363,1.9259259259259258,9,0.00
1045364,3.1132075471698113,8,0.00
1045365,5.131147540983607,13,0.00
1045366,1.6904761904761905,5,0.00
1045367,1.0,1,0.00
1045368,1.5308641975308641,4,0.00
1045369,1.4776119402985075,3,0.00
1045370,57.01639344262295,119,0.01
1045371,51.959016393442624,108,0.01
1045372,1.32,3,0.00
1045373,2.7641509433962264,8,0.00
1045374,1.4318181818181819,6,0.00
1045375,2.353982300884956,6,0.00
1045376,3.5636363636363635,9,0.00
1045377,1.0,1,0.00
1045378,1.8495575221238938,6,0.00
1045379,33.532786885245905,61,0.01
1045380,37.959016393442624,69,0.01
1045381,1.0,1,0.00
1045382,1.3061224489795917,4,0.00
1045383,3.7454545454545456,9,0.00
1045384,4.4576271186440675,18,0.00
1045385,1.2456140350877194,3,0.00
1045386,1.1176470588235294,2,0.00
1045387,88.0,167,0.02
1045388,87.87704918032787,171,0.02
1045389,59.52459016393443,122,0.01
1045390,63.80327868852459,131,0.01
1045391,88.12295081967213,185,0.02
1045392,8.945945945945946,36,0.00
1045393,4.035714285714286,9,0.00
1045394,4.214285714285714,10,0.00
1045395,12.089285714285714,44,0.00
1045396,1.12,2,0.00
1045397,2.3854166666666665,6,0.00
1045398,11.196428571428571,41,0.00
1045399,1.0,1,0.00
1045400,2.895238095238095,8,0.00
1045401,23.0,56,0.00
1045402,66.1639344262295,133,0.01
1045405,9.0990990990991,35,0.00
1045406,10.566666666666666,21,0.00
1045407,1.9767441860465116,4,0.00
1045408,78.47540983606558,167,0.02
1045409,45.967213114754095,103,0.01
1045410,9.64102564102564,38,0.00
1045411,13.512820512820513,45,0.00
1045412,4.93859649122807,11,0.00
1045413,2.869158878504673,10,0.00
1045414,1.2307692307692308,3,0.00
1045415,3.3185840707964602,8,0.00
1045416,2.941747572815534,7,0.00
1045417,30.950819672131146,55,0.01
1045418,1.3636363636363635,5,0.00
1045419,1.0666666666666667,2,0.00
1045420,1.3461538461538463,3,0.00
1045421,2.8220338983050848,8,0.00
1045422,1.03125,2,0.00
1045423,36.540983606557376,65,0.01
1045424,1.0,1,0.00
1045426,1.0,1,0.00
1045427,1.0,1,0.00
1045428,1.0434782608695652,2,0.00
1045429,4.938053097345133,14,0.00
1045430,1.1666666666666667,2,0.00
1045431,2.546218487394958,8,0.00
1045433,1.05,2,0.00
1045434,3.3168316831683167,8,0.00
1045435,2.8333333333333335,8,0.00
1045436,1.0,1,0.00
1045437,1.0,1,0.00
1045439,1.0,1,0.00
1045440,1.1153846153846154,2,0.00
1045441,1.0,1,0.00
1045443,3.8205128205128207,14,0.00
1045444,3.6379310344827585,13,0.00
1045448,10.933333333333334,21,0.00
1045449,10.950819672131148,26,0.00
1045450,4.066666666666666,11,0.00
1045451,5.0181818181818185,14,0.00
1045452,4.1192660550458715,9,0.00
1045453,4.564102564102564,10,0.00
1045454,2.66,7,0.00
1045455,3.0588235294117645,9,0.00
1045456,1.244186046511628,3,0.00
1045458,1.0,1,0.00
1045459,1.0,1,0.00
1045460,1.5,4,0.00
1045461,1.0714285714285714,2,0.00
1045462,578.5573770491803,866,0.12
1045463,511.23770491803276,765,0.11
1045464,71.02459016393442,132,0.01
1045465,1.05,2,0.00
1045466,9.033613445378151,24,0.00
1045467,1.2,2,0.00
1045468,3.107142857142857,8,0.00
1045469,4.586206896551724,10,0.00
1045470,1.0,1,0.00
1045471,1.2272727272727273,3,0.00
1045472,1.0,1,0.00
1045473,1.0,1,0.00
1045474,1.1666666666666667,2,0.00
1045475,3.6134453781512605,10,0.00
1045476,3.5225225225225225,9,0.00
1045477,1.0,1,0.00
1045478,21.721311475409838,43,0.00
1045479,9.341666666666667,17,0.00
1045480,1.2413793103448276,2,0.00
1045481,1.1428571428571428,3,0.00
1045482,1.2903225806451613,3,0.00
1045483,8.09016393442623,15,0.00
1045484,1.0,1,0.00
1045485,24.62295081967213,43,0.01
1045486,11.958333333333334,25,0.00
1045487,3.9338842975206614,10,0.00
1045488,1.0,1,0.00
1045493,1.4776119402985075,4,0.00
1045494,1.881720430107527,5,0.00
1045495,1.6547619047619047,5,0.00
1045496,17.475,43,0.00
1045497,12.427350427350428,26,0.00
1045498,1.490566037735849,6,0.00
1045499,1.125,2,0.00
1045500,1.0625,2,0.00
1045501,4.12962962962963,9,0.00
1045502,4.560344827586207,10,0.00
1045503,1.4166666666666667,4,0.00
1045504,1.0,1,0.00
1045505,3.514018691588785,10,0.00
1045506,1.4533333333333334,4,0.00
1045508,8.87704918032787,19,0.00
1045509,1.4933333333333334,4,0.00
1045510,1.24,2,0.00
1045511,1.25,2,0.00
1045512,1.125,2,0.00
1045513,1.1333333333333333,2,0.00
1045514,35.89344262295082,64,0.01
1045515,1.375,3,0.00
1045516,1.0769230769230769,2,0.00
1045517,546.3934426229508,813,0.11
1045518,606.139344262295,888,0.13
1045519,566.0491803278688,833,0.12
1045520,1.1176470588235294,2,0.00
1045521,568.2049180327868,831,0.12
1045522,1.2941176470588236,3,0.00
1045523,35.75409836065574,64,0.01
1045524,16.237704918032787,32,0.00
1045525,7.066115702479339,17,0.00
1045526,1.0,1,0.00
1045527,1.1666666666666667,3,0.00
